# Zeldovich correlation function.
# Using f=0.9799 and P(k) from pklin_z300.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    291.00  -0.3976563  -0.3980143  -0.7961172   0.0000463  -0.3980255   0.0000208   0.0000009  -0.0000508   0.0000876   0.0000484  -0.0001040   0.0000645   0.0001863  -0.7360756  -1.0569368   0.0000869  -0.3982484   0.0000274   0.0000009  -0.0006680   0.0000719   0.0000994  -0.0001379   0.0000647   0.0001865  -3.4188020  -2.4080880   0.0001435  -0.0007114   0.0000223   0.0000000  -0.0006245  -0.0000270   0.0001935  -0.0001250   0.0000004   0.0000008   1.2428505  -0.0045612   0.0000449   0.0000766   0.0000001  -0.0000000  -0.0002124   0.0000064  -0.0000268  -0.0000005   0.0000000   0.0000000
    291.50  -0.3964441  -0.3968267  -0.7937180   0.0000458  -0.3968341   0.0000205   0.0000009  -0.0000516   0.0000935   0.0000483  -0.0001031   0.0000640   0.0001849  -0.7339220  -1.0538139   0.0000860  -0.3970732   0.0000271   0.0000009  -0.0006733   0.0000760   0.0000990  -0.0001368   0.0000641   0.0001851  -3.4082894  -2.4007264   0.0001422  -0.0007371   0.0000221   0.0000000  -0.0006268  -0.0000298   0.0001923  -0.0001241   0.0000004   0.0000008   1.2404657  -0.0045357   0.0000445   0.0000804   0.0000001  -0.0000000  -0.0002101   0.0000068  -0.0000265  -0.0000004   0.0000000   0.0000000
    292.00  -0.3952691  -0.3956587  -0.7913539   0.0000453  -0.3956608   0.0000202   0.0000009  -0.0000518   0.0000976   0.0000481  -0.0001022   0.0000634   0.0001835  -0.7317920  -1.0507245   0.0000851  -0.3959114   0.0000268   0.0000009  -0.0006777   0.0000790   0.0000986  -0.0001357   0.0000636   0.0001837  -3.3978225  -2.3933880   0.0001409  -0.0007549   0.0000219   0.0000000  -0.0006288  -0.0000316   0.0001910  -0.0001232   0.0000004   0.0000008   1.2380879  -0.0045093   0.0000441   0.0000824   0.0000001  -0.0000000  -0.0002083   0.0000070  -0.0000262  -0.0000004   0.0000000   0.0000000
    292.50  -0.3941274  -0.3945102  -0.7890280   0.0000447  -0.3945067   0.0000199   0.0000009  -0.0000520   0.0000998   0.0000480  -0.0001013   0.0000629   0.0001822  -0.7296864  -1.0476713   0.0000842  -0.3947639   0.0000265   0.0000009  -0.0006811   0.0000807   0.0000981  -0.0001345   0.0000630   0.0001824  -3.3874020  -2.3860715   0.0001395  -0.0007642   0.0000218   0.0000000  -0.0006303  -0.0000324   0.0001898  -0.0001223   0.0000004   0.0000008   1.2357176  -0.0044821   0.0000437   0.0000825   0.0000001  -0.0000000  -0.0002074   0.0000071  -0.0000260  -0.0000004   0.0000000   0.0000000
    293.00  -0.3930090  -0.3933815  -0.7867430   0.0000442  -0.3933724   0.0000196   0.0000009  -0.0000524   0.0001001   0.0000479  -0.0001004   0.0000624   0.0001808  -0.7276059  -1.0446563   0.0000833  -0.3936311   0.0000261   0.0000009  -0.0006836   0.0000811   0.0000977  -0.0001334   0.0000625   0.0001810  -3.3770279  -2.3787760   0.0001382  -0.0007649   0.0000216   0.0000000  -0.0006310  -0.0000322   0.0001887  -0.0001214   0.0000004   0.0000007   1.2333548  -0.0044544   0.0000433   0.0000809   0.0000001  -0.0000000  -0.0002075   0.0000068  -0.0000257  -0.0000004   0.0000000   0.0000000
    293.50  -0.3919039  -0.3922729  -0.7845004   0.0000437  -0.3922578   0.0000194   0.0000009  -0.0000528   0.0000985   0.0000477  -0.0000995   0.0000618   0.0001795  -0.7255506  -1.0416805   0.0000825  -0.3925131   0.0000258   0.0000009  -0.0006852   0.0000802   0.0000973  -0.0001323   0.0000619   0.0001797  -3.3667004  -2.3715008   0.0001369  -0.0007572   0.0000214   0.0000000  -0.0006312  -0.0000309   0.0001875  -0.0001205   0.0000003   0.0000007   1.2309991  -0.0044266   0.0000429   0.0000775   0.0000001  -0.0000000  -0.0002084   0.0000064  -0.0000254  -0.0000004   0.0000000   0.0000000
    294.00  -0.3908069  -0.3911847  -0.7823008   0.0000432  -0.3911627   0.0000191   0.0000009  -0.0000526   0.0000951   0.0000476  -0.0000987   0.0000613   0.0001781  -0.7235201  -1.0387441   0.0000816  -0.3914098   0.0000255   0.0000009  -0.0006857   0.0000781   0.0000969  -0.0001312   0.0000614   0.0001784  -3.3564189  -2.3642453   0.0001357  -0.0007413   0.0000213   0.0000000  -0.0006313  -0.0000287   0.0001863  -0.0001197   0.0000003   0.0000007   1.2286498  -0.0043991   0.0000425   0.0000725   0.0000001  -0.0000000  -0.0002096   0.0000058  -0.0000252  -0.0000004   0.0000000   0.0000000
    294.50  -0.3897275  -0.3901168  -0.7801436   0.0000427  -0.3900862   0.0000188   0.0000009  -0.0000506   0.0000900   0.0000475  -0.0000978   0.0000608   0.0001768  -0.7215134  -1.0358463   0.0000807  -0.3903207   0.0000252   0.0000009  -0.0006850   0.0000747   0.0000965  -0.0001302   0.0000609   0.0001770  -3.3461830  -2.3570096   0.0001344  -0.0007177   0.0000211   0.0000000  -0.0006317  -0.0000256   0.0001851  -0.0001188   0.0000003   0.0000007   1.2263060  -0.0043723   0.0000421   0.0000661   0.0000001  -0.0000000  -0.0002105   0.0000050  -0.0000249  -0.0000004   0.0000000   0.0000000
    295.00  -0.3886778  -0.3890682  -0.7780270   0.0000422  -0.3890271   0.0000186   0.0000009  -0.0000465   0.0000834   0.0000473  -0.0000970   0.0000603   0.0001755  -0.7195290  -1.0329853   0.0000799  -0.3892449   0.0000249   0.0000009  -0.0006831   0.0000703   0.0000961  -0.0001291   0.0000604   0.0001757  -3.3359926  -2.3497944   0.0001331  -0.0006874   0.0000209   0.0000000  -0.0006329  -0.0000217   0.0001840  -0.0001179   0.0000003   0.0000007   1.2239669  -0.0043467   0.0000417   0.0000584   0.0000001  -0.0000000  -0.0002107   0.0000041  -0.0000247  -0.0000004   0.0000000   0.0000000
    295.50  -0.3876694  -0.3880370  -0.7759476   0.0000417  -0.3879836   0.0000184   0.0000009  -0.0000399   0.0000755   0.0000471  -0.0000962   0.0000598   0.0001742  -0.7175649  -1.0301583   0.0000790  -0.3881812   0.0000246   0.0000009  -0.0006800   0.0000650   0.0000956  -0.0001281   0.0000599   0.0001744  -3.3258478  -2.3426009   0.0001319  -0.0006512   0.0000208   0.0000000  -0.0006350  -0.0000172   0.0001829  -0.0001171   0.0000003   0.0000007   1.2216320  -0.0043223   0.0000413   0.0000496   0.0000001  -0.0000000  -0.0002100   0.0000030  -0.0000244  -0.0000004   0.0000000   0.0000000
    296.00  -0.3866999  -0.3870200  -0.7739012   0.0000412  -0.3869538   0.0000181   0.0000009  -0.0000314   0.0000665   0.0000469  -0.0000954   0.0000593   0.0001729  -0.7156181  -1.0273619   0.0000782  -0.3871285   0.0000244   0.0000009  -0.0006761   0.0000590   0.0000952  -0.0001270   0.0000594   0.0001732  -3.3157491  -2.3354306   0.0001307  -0.0006104   0.0000206   0.0000000  -0.0006379  -0.0000121   0.0001817  -0.0001162   0.0000003   0.0000007   1.2193013  -0.0042992   0.0000409   0.0000400   0.0000001   0.0000000  -0.0002085   0.0000019  -0.0000242  -0.0000004   0.0000000   0.0000000
    296.50  -0.3857532  -0.3860131  -0.7718820   0.0000408  -0.3859355   0.0000179   0.0000008  -0.0000219   0.0000568   0.0000467  -0.0000946   0.0000588   0.0001717  -0.7136858  -1.0245917   0.0000775  -0.3860850   0.0000241   0.0000008  -0.0006718   0.0000525   0.0000947  -0.0001261   0.0000589   0.0001719  -3.3056975  -2.3282860   0.0001294  -0.0005662   0.0000204   0.0000000  -0.0006409  -0.0000067   0.0001806  -0.0001153   0.0000003   0.0000007   1.2169752  -0.0042771   0.0000405   0.0000299   0.0000001   0.0000000  -0.0002067   0.0000008  -0.0000239  -0.0000004   0.0000000   0.0000000
    297.00  -0.3848132  -0.3850116  -0.7698835   0.0000404  -0.3849260   0.0000178   0.0000008  -0.0000129   0.0000467   0.0000465  -0.0000939   0.0000583   0.0001704  -0.7117644  -1.0218429   0.0000767  -0.3850492   0.0000239   0.0000008  -0.0006676   0.0000456   0.0000942  -0.0001251   0.0000584   0.0001706  -3.2956940  -2.3211697   0.0001282  -0.0005200   0.0000202   0.0000000  -0.0006435  -0.0000011   0.0001795  -0.0001145   0.0000003   0.0000007   1.2146542  -0.0042557   0.0000401   0.0000195   0.0000001   0.0000000  -0.0002052  -0.0000004  -0.0000237  -0.0000004   0.0000000   0.0000000
    297.50  -0.3838662  -0.3840110  -0.7678989   0.0000400  -0.3839227   0.0000176   0.0000008  -0.0000057   0.0000364   0.0000462  -0.0000932   0.0000578   0.0001691  -0.7098506  -1.0191102   0.0000760  -0.3840191   0.0000236   0.0000008  -0.0006640   0.0000386   0.0000937  -0.0001242   0.0000579   0.0001694  -3.2857396  -2.3140845   0.0001270  -0.0004733   0.0000200   0.0000000  -0.0006451   0.0000045   0.0001784  -0.0001136   0.0000003   0.0000007   1.2123387  -0.0042345   0.0000398   0.0000091   0.0000001   0.0000000  -0.0002046  -0.0000015  -0.0000234  -0.0000004   0.0000000   0.0000000
    298.00  -0.3829105  -0.3830078  -0.7659209   0.0000397  -0.3829230   0.0000174   0.0000008  -0.0000012   0.0000264   0.0000460  -0.0000925   0.0000573   0.0001679  -0.7079415  -1.0163884   0.0000753  -0.3829931   0.0000234   0.0000008  -0.0006612   0.0000318   0.0000931  -0.0001232   0.0000574   0.0001681  -3.2758344  -2.3070334   0.0001258  -0.0004276   0.0000199   0.0000000  -0.0006454   0.0000100   0.0001773  -0.0001127   0.0000003   0.0000007   1.2100287  -0.0042130   0.0000394  -0.0000009   0.0000001   0.0000000  -0.0002050  -0.0000026  -0.0000232  -0.0000004   0.0000000   0.0000000
    298.50  -0.3819475  -0.3819999  -0.7639425   0.0000394  -0.3819243   0.0000173   0.0000008   0.0000009   0.0000168   0.0000457  -0.0000919   0.0000569   0.0001667  -0.7060343  -1.0136721   0.0000746  -0.3819693   0.0000232   0.0000008  -0.0006595   0.0000253   0.0000925  -0.0001224   0.0000570   0.0001669  -3.2659782  -2.3000193   0.0001246  -0.0003844   0.0000197   0.0000000  -0.0006445   0.0000152   0.0001762  -0.0001118   0.0000003   0.0000007   1.2077236  -0.0041909   0.0000390  -0.0000102   0.0000001   0.0000000  -0.0002065  -0.0000036  -0.0000229  -0.0000004   0.0000000   0.0000000
    299.00  -0.3809788  -0.3809860  -0.7619575   0.0000390  -0.3809238   0.0000172   0.0000008   0.0000012   0.0000081   0.0000453  -0.0000912   0.0000564   0.0001654  -0.7041270  -1.0109564   0.0000740  -0.3809459   0.0000231   0.0000008  -0.0006588   0.0000194   0.0000920  -0.0001215   0.0000565   0.0001657  -3.2561702  -2.2930447   0.0001235  -0.0003449   0.0000195   0.0000000  -0.0006430   0.0000199   0.0001751  -0.0001110   0.0000003   0.0000007   1.2054224  -0.0041681   0.0000386  -0.0000187   0.0000001   0.0000000  -0.0002083  -0.0000045  -0.0000226  -0.0000004   0.0000000   0.0000000
    299.50  -0.3800046  -0.3799660  -0.7599603   0.0000388  -0.3799195   0.0000171   0.0000008   0.0000009   0.0000005   0.0000450  -0.0000906   0.0000559   0.0001642  -0.7022179  -1.0082369   0.0000734  -0.3799215   0.0000229   0.0000008  -0.0006588   0.0000142   0.0000914  -0.0001207   0.0000560   0.0001644  -3.2464092  -2.2861116   0.0001223  -0.0003105   0.0000192   0.0000000  -0.0006415   0.0000240   0.0001740  -0.0001101   0.0000003   0.0000007   1.2031238  -0.0041445   0.0000383  -0.0000260   0.0000001   0.0000000  -0.0002098  -0.0000053  -0.0000224  -0.0000004   0.0000000   0.0000000
    300.00  -0.3790230  -0.3789399  -0.7579463   0.0000385  -0.3789091   0.0000170   0.0000008   0.0000011  -0.0000058   0.0000447  -0.0000901   0.0000555   0.0001630  -0.7003057  -1.0055099   0.0000728  -0.3788946   0.0000227   0.0000008  -0.0006595   0.0000099   0.0000908  -0.0001198   0.0000556   0.0001632  -3.2366940  -2.2792218   0.0001212  -0.0002824   0.0000190   0.0000000  -0.0006407   0.0000274   0.0001730  -0.0001092   0.0000003   0.0000007   1.2008269  -0.0041202   0.0000379  -0.0000320   0.0000001   0.0000000  -0.0002102  -0.0000059  -0.0000221  -0.0000004   0.0000000   0.0000000
    300.50  -0.3780323  -0.3779079  -0.7559121   0.0000382  -0.3778911   0.0000169   0.0000008   0.0000026  -0.0000106   0.0000443  -0.0000895   0.0000550   0.0001618  -0.6983893  -1.0027725   0.0000722  -0.3778641   0.0000226   0.0000008  -0.0006606   0.0000068   0.0000901  -0.0001190   0.0000551   0.0001620  -3.2270237  -2.2723764   0.0001200  -0.0002613   0.0000188   0.0000000  -0.0006410   0.0000300   0.0001719  -0.0001084   0.0000003   0.0000007   1.1985310  -0.0040955   0.0000375  -0.0000364   0.0000001   0.0000000  -0.0002092  -0.0000064  -0.0000219  -0.0000004   0.0000000   0.0000000
    301.00  -0.3770303  -0.3768688  -0.7538555   0.0000380  -0.3768641   0.0000169   0.0000008   0.0000054  -0.0000137   0.0000440  -0.0000889   0.0000546   0.0001607  -0.6964682  -1.0000224   0.0000716  -0.3768292   0.0000225   0.0000008  -0.0006623   0.0000048   0.0000895  -0.0001182   0.0000547   0.0001609  -3.2173980  -2.2655761   0.0001189  -0.0002481   0.0000186   0.0000000  -0.0006423   0.0000317   0.0001709  -0.0001075   0.0000003   0.0000007   1.1962363  -0.0040708   0.0000372  -0.0000392   0.0000001   0.0000000  -0.0002069  -0.0000066  -0.0000216  -0.0000004   0.0000000   0.0000000
    301.50  -0.3760124  -0.3758215  -0.7517751   0.0000377  -0.3758271   0.0000168   0.0000008   0.0000085  -0.0000150   0.0000436  -0.0000884   0.0000541   0.0001595  -0.6945417  -0.9972587   0.0000711  -0.3757892   0.0000223   0.0000008  -0.0006647   0.0000040   0.0000889  -0.0001175   0.0000542   0.0001597  -3.2078173  -2.2588211   0.0001178  -0.0002433   0.0000184   0.0000000  -0.0006442   0.0000325   0.0001698  -0.0001067   0.0000003   0.0000007   1.1939436  -0.0040463   0.0000368  -0.0000403   0.0000001   0.0000000  -0.0002038  -0.0000067  -0.0000214  -0.0000004   0.0000000   0.0000000
    302.00  -0.3749731  -0.3747643  -0.7496710   0.0000375  -0.3747799   0.0000167   0.0000008   0.0000103  -0.0000144   0.0000432  -0.0000879   0.0000537   0.0001583  -0.6926099  -0.9944811   0.0000705  -0.3747440   0.0000222   0.0000008  -0.0006683   0.0000046   0.0000883  -0.0001167   0.0000538   0.0001585  -3.1982819  -2.2521113   0.0001167  -0.0002470   0.0000182   0.0000000  -0.0006458   0.0000322   0.0001688  -0.0001058   0.0000003   0.0000007   1.1916540  -0.0040223   0.0000365  -0.0000395   0.0000001   0.0000000  -0.0002008  -0.0000066  -0.0000211  -0.0000004   0.0000000   0.0000000
    302.50  -0.3739068  -0.3736967  -0.7475440   0.0000372  -0.3737225   0.0000167   0.0000008   0.0000096  -0.0000120   0.0000429  -0.0000874   0.0000532   0.0001572  -0.6906732  -0.9916903   0.0000700  -0.3736936   0.0000221   0.0000008  -0.0006732   0.0000064   0.0000877  -0.0001159   0.0000533   0.0001574  -3.1887922  -2.2454461   0.0001156  -0.0002593   0.0000180   0.0000000  -0.0006465   0.0000311   0.0001677  -0.0001050   0.0000003   0.0000006   1.1893688  -0.0039989   0.0000361  -0.0000370   0.0000001   0.0000000  -0.0001988  -0.0000063  -0.0000209  -0.0000004   0.0000000   0.0000000
    303.00  -0.3728125  -0.3726188  -0.7453962   0.0000370  -0.3726555   0.0000166   0.0000008   0.0000055  -0.0000077   0.0000425  -0.0000868   0.0000528   0.0001560  -0.6887328  -0.9888880   0.0000694  -0.3726386   0.0000219   0.0000008  -0.0006796   0.0000095   0.0000871  -0.0001152   0.0000529   0.0001562  -3.1793481  -2.2388246   0.0001145  -0.0002800   0.0000178   0.0000000  -0.0006457   0.0000289   0.0001667  -0.0001041   0.0000003   0.0000006   1.1870885  -0.0039763   0.0000358  -0.0000328   0.0000001   0.0000000  -0.0001984  -0.0000058  -0.0000207  -0.0000004   0.0000000   0.0000000
    303.50  -0.3716973  -0.3715327  -0.7432304   0.0000367  -0.3715800   0.0000165   0.0000008  -0.0000022  -0.0000017   0.0000422  -0.0000863   0.0000524   0.0001549  -0.6867906  -0.9860767   0.0000689  -0.3715797   0.0000218   0.0000008  -0.0006873   0.0000138   0.0000865  -0.0001144   0.0000524   0.0001551  -3.1699487  -2.2322459   0.0001135  -0.0003084   0.0000176   0.0000000  -0.0006435   0.0000259   0.0001657  -0.0001033   0.0000002   0.0000006   1.1848130  -0.0039544   0.0000354  -0.0000270   0.0000001   0.0000000  -0.0001997  -0.0000052  -0.0000204  -0.0000004   0.0000000   0.0000000
    304.00  -0.3705691  -0.3704422  -0.7410507   0.0000364  -0.3704976   0.0000164   0.0000007  -0.0000125   0.0000058   0.0000419  -0.0000857   0.0000519   0.0001538  -0.6848490  -0.9832599   0.0000683  -0.3705181   0.0000216   0.0000007  -0.0006960   0.0000192   0.0000859  -0.0001136   0.0000520   0.0001540  -3.1605926  -2.2257084   0.0001124  -0.0003438   0.0000174   0.0000000  -0.0006404   0.0000220   0.0001647  -0.0001025   0.0000002   0.0000006   1.1825414  -0.0039332   0.0000351  -0.0000198   0.0000001   0.0000000  -0.0002024  -0.0000044  -0.0000202  -0.0000004   0.0000000   0.0000000
    304.50  -0.3694356  -0.3693524  -0.7388618   0.0000361  -0.3694102   0.0000163   0.0000007  -0.0000236   0.0000147   0.0000416  -0.0000852   0.0000515   0.0001527  -0.6829111  -0.9804415   0.0000677  -0.3694552   0.0000215   0.0000007  -0.0007051   0.0000256   0.0000854  -0.0001128   0.0000516   0.0001529  -3.1512777  -2.2192104   0.0001114  -0.0003853   0.0000173   0.0000000  -0.0006374   0.0000175   0.0001637  -0.0001017   0.0000002   0.0000006   1.1802720  -0.0039127   0.0000347  -0.0000115   0.0000001   0.0000000  -0.0002054  -0.0000035  -0.0000200  -0.0000003   0.0000000   0.0000000
    305.00  -0.3682997  -0.3682689  -0.7366691   0.0000358  -0.3683202   0.0000162   0.0000007  -0.0000333   0.0000247   0.0000413  -0.0000846   0.0000511   0.0001516  -0.6809801  -0.9776263   0.0000671  -0.3683926   0.0000213   0.0000007  -0.0007138   0.0000326   0.0000849  -0.0001121   0.0000512   0.0001518  -3.1420023  -2.2127501   0.0001103  -0.0004316   0.0000171   0.0000000  -0.0006358   0.0000123   0.0001627  -0.0001009   0.0000002   0.0000006   1.1780031  -0.0038927   0.0000344  -0.0000022   0.0000001   0.0000000  -0.0002079  -0.0000024  -0.0000197  -0.0000003   0.0000000   0.0000000
    305.50  -0.3671620  -0.3671963  -0.7344785   0.0000355  -0.3672302   0.0000161   0.0000007  -0.0000399   0.0000356   0.0000411  -0.0000840   0.0000507   0.0001505  -0.6790591  -0.9748193   0.0000665  -0.3673322   0.0000211   0.0000007  -0.0007216   0.0000403   0.0000844  -0.0001112   0.0000508   0.0001507  -3.1327650  -2.2063254   0.0001093  -0.0004813   0.0000169   0.0000000  -0.0006365   0.0000068   0.0001617  -0.0001001   0.0000002   0.0000006   1.1757330  -0.0038733   0.0000341   0.0000078   0.0000001   0.0000000  -0.0002087  -0.0000013  -0.0000195  -0.0000003   0.0000000   0.0000000
    306.00  -0.3660228  -0.3661380  -0.7322965   0.0000352  -0.3661431   0.0000160   0.0000007  -0.0000423   0.0000470   0.0000409  -0.0000834   0.0000503   0.0001494  -0.6771507  -0.9720260   0.0000659  -0.3662762   0.0000209   0.0000007  -0.0007282   0.0000483   0.0000839  -0.0001104   0.0000503   0.0001496  -3.1235658  -2.1999343   0.0001083  -0.0005332   0.0000167   0.0000000  -0.0006401   0.0000009   0.0001608  -0.0000994   0.0000002   0.0000006   1.1734612  -0.0038542   0.0000338   0.0000181   0.0000001   0.0000000  -0.0002072  -0.0000001  -0.0000193  -0.0000003   0.0000000   0.0000000
    306.50  -0.3648843  -0.3650952  -0.7301296   0.0000349  -0.3650620   0.0000158   0.0000007  -0.0000403   0.0000586   0.0000407  -0.0000828   0.0000499   0.0001483  -0.6752569  -0.9692521   0.0000653  -0.3652265   0.0000207   0.0000007  -0.0007335   0.0000564   0.0000835  -0.0001096   0.0000499   0.0001485  -3.1144061  -2.1935746   0.0001073  -0.0005856   0.0000166   0.0000000  -0.0006466  -0.0000050   0.0001598  -0.0000986   0.0000002   0.0000006   1.1711879  -0.0038355   0.0000335   0.0000285   0.0000001   0.0000000  -0.0002034   0.0000010  -0.0000191  -0.0000003   0.0000000   0.0000000
    307.00  -0.3637532  -0.3640673  -0.7279841   0.0000345  -0.3639898   0.0000156   0.0000007  -0.0000348   0.0000700   0.0000405  -0.0000821   0.0000495   0.0001472  -0.6733791  -0.9665030   0.0000646  -0.3641854   0.0000205   0.0000007  -0.0007377   0.0000643   0.0000831  -0.0001087   0.0000495   0.0001474  -3.1052887  -2.1872442   0.0001063  -0.0006369   0.0000164   0.0000000  -0.0006553  -0.0000109   0.0001589  -0.0000979   0.0000002   0.0000006   1.1689148  -0.0038169   0.0000332   0.0000387   0.0000001  -0.0000000  -0.0001977   0.0000022  -0.0000189  -0.0000003   0.0000000   0.0000000
    307.50  -0.3626368  -0.3630513  -0.7258664   0.0000341  -0.3629296   0.0000154   0.0000007  -0.0000275   0.0000809   0.0000403  -0.0000815   0.0000491   0.0001462  -0.6715182  -0.9637841   0.0000640  -0.3631550   0.0000203   0.0000007  -0.0007414   0.0000720   0.0000827  -0.0001079   0.0000491   0.0001464  -3.0962174  -2.1809412   0.0001053  -0.0006858   0.0000163   0.0000000  -0.0006650  -0.0000166   0.0001579  -0.0000972   0.0000002   0.0000006   1.1666444  -0.0037985   0.0000329   0.0000483   0.0000001  -0.0000000  -0.0001911   0.0000033  -0.0000187  -0.0000003   0.0000000   0.0000000
    308.00  -0.3615424  -0.3620439  -0.7237824   0.0000337  -0.3618844   0.0000152   0.0000007  -0.0000206   0.0000911   0.0000402  -0.0000808   0.0000487   0.0001451  -0.6696747  -0.9611005   0.0000633  -0.3621374   0.0000200   0.0000007  -0.0007451   0.0000790   0.0000824  -0.0001070   0.0000487   0.0001453  -3.0871966  -2.1746636   0.0001043  -0.0007306   0.0000162   0.0000000  -0.0006741  -0.0000218   0.0001570  -0.0000965   0.0000002   0.0000006   1.1643795  -0.0037802   0.0000326   0.0000571   0.0000001  -0.0000000  -0.0001845   0.0000043  -0.0000185  -0.0000003   0.0000000   0.0000000
    308.50  -0.3604738  -0.3610416  -0.7217374   0.0000333  -0.3608569   0.0000150   0.0000007  -0.0000162   0.0001001   0.0000401  -0.0000801   0.0000483   0.0001441  -0.6678492  -0.9584568   0.0000626  -0.3611346   0.0000198   0.0000007  -0.0007496   0.0000852   0.0000821  -0.0001061   0.0000484   0.0001443  -3.0782305  -2.1684099   0.0001034  -0.0007700   0.0000160   0.0000000  -0.0006814  -0.0000265   0.0001561  -0.0000958   0.0000002   0.0000006   1.1621231  -0.0037618   0.0000323   0.0000649   0.0000001  -0.0000000  -0.0001791   0.0000052  -0.0000184  -0.0000003   0.0000000   0.0000000
    309.00  -0.3594315  -0.3600426  -0.7197360   0.0000329  -0.3598495   0.0000148   0.0000007  -0.0000156   0.0001077   0.0000400  -0.0000793   0.0000479   0.0001431  -0.6660427  -0.9558568   0.0000619  -0.3601482   0.0000195   0.0000007  -0.0007551   0.0000904   0.0000818  -0.0001052   0.0000480   0.0001432  -3.0693224  -2.1621786   0.0001024  -0.0008028   0.0000159   0.0000000  -0.0006857  -0.0000305   0.0001551  -0.0000951   0.0000002   0.0000005   1.1598777  -0.0037433   0.0000320   0.0000715   0.0000001  -0.0000000  -0.0001756   0.0000059  -0.0000182  -0.0000003   0.0000000   0.0000000
    309.50  -0.3584163  -0.3590464  -0.7177816   0.0000325  -0.3588644   0.0000146   0.0000007  -0.0000192   0.0001136   0.0000400  -0.0000786   0.0000475   0.0001420  -0.6642568  -0.9533038   0.0000612  -0.3591797   0.0000193   0.0000007  -0.0007620   0.0000944   0.0000815  -0.0001043   0.0000476   0.0001422  -3.0604738  -2.1559689   0.0001015  -0.0008278   0.0000158   0.0000000  -0.0006865  -0.0000337   0.0001542  -0.0000944   0.0000002   0.0000005   1.1576445  -0.0037244   0.0000317   0.0000765   0.0000001  -0.0000000  -0.0001743   0.0000065  -0.0000180  -0.0000003   0.0000000   0.0000000
    310.00  -0.3574295  -0.3580549  -0.7158768   0.0000321  -0.3579033   0.0000143   0.0000007  -0.0000271   0.0001177   0.0000399  -0.0000779   0.0000471   0.0001410  -0.6624936  -0.9508000   0.0000606  -0.3582303   0.0000190   0.0000007  -0.0007700   0.0000971   0.0000812  -0.0001034   0.0000472   0.0001412  -3.0516849  -2.1497801   0.0001005  -0.0008442   0.0000156   0.0000000  -0.0006837  -0.0000359   0.0001533  -0.0000937   0.0000002   0.0000005   1.1554242  -0.0037048   0.0000314   0.0000800   0.0000001  -0.0000000  -0.0001751   0.0000068  -0.0000178  -0.0000003   0.0000000   0.0000000
    310.50  -0.3564746  -0.3570719  -0.7140227   0.0000317  -0.3569674   0.0000141   0.0000007  -0.0000381   0.0001199   0.0000398  -0.0000772   0.0000468   0.0001400  -0.6607557  -0.9483469   0.0000599  -0.3573009   0.0000187   0.0000007  -0.0007787   0.0000984   0.0000810  -0.0001025   0.0000468   0.0001402  -3.0429539  -2.1436119   0.0000996  -0.0008514   0.0000155   0.0000000  -0.0006778  -0.0000372   0.0001524  -0.0000931   0.0000002   0.0000005   1.1532159  -0.0036841   0.0000312   0.0000817   0.0000001  -0.0000000  -0.0001776   0.0000069  -0.0000177  -0.0000003   0.0000000   0.0000000
    311.00  -0.3555557  -0.3561033  -0.7122195   0.0000313  -0.3560575   0.0000138   0.0000007  -0.0000507   0.0001200   0.0000398  -0.0000764   0.0000464   0.0001390  -0.6590464  -0.9459448   0.0000592  -0.3563919   0.0000184   0.0000007  -0.0007875   0.0000983   0.0000807  -0.0001016   0.0000465   0.0001391  -3.0342776  -2.1374644   0.0000986  -0.0008489   0.0000154   0.0000000  -0.0006699  -0.0000375   0.0001515  -0.0000924   0.0000002   0.0000005   1.1510182  -0.0036618   0.0000309   0.0000817   0.0000001  -0.0000000  -0.0001811   0.0000069  -0.0000175  -0.0000003   0.0000000   0.0000000
    311.50  -0.3546767  -0.3551550  -0.7104662   0.0000309  -0.3551739   0.0000136   0.0000007  -0.0000631   0.0001180   0.0000397  -0.0000757   0.0000460   0.0001380  -0.6573687  -0.9435935   0.0000585  -0.3555034   0.0000182   0.0000007  -0.0007958   0.0000966   0.0000804  -0.0001007   0.0000461   0.0001381  -3.0256516  -2.1313378   0.0000977  -0.0008366   0.0000153   0.0000000  -0.0006609  -0.0000367   0.0001506  -0.0000918   0.0000002   0.0000005   1.1488291  -0.0036375   0.0000306   0.0000800   0.0000001  -0.0000000  -0.0001849   0.0000066  -0.0000173  -0.0000003   0.0000000   0.0000000
