# Zeldovich correlation function.
# Using f=0.9888 and P(k) from pklin_z396.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
     20.50   2.5601300   2.5525565   5.0958116  -0.0127660   2.5391017  -0.0220832   0.0079399   0.0049139  -0.0102374   0.0012304   0.0063985   0.0399122   0.0213408   4.7193276   6.7460823  -0.0223250   2.5226690  -0.0285594   0.0080750   0.0088123  -0.0102308   0.0017557   0.0082626   0.0399459   0.0213741  -6.3549521  -4.4906981  -0.0474021  -0.0272957  -0.0604548   0.0006976   0.0444054  -0.0002295   0.0405967   0.0138803   0.0010954   0.0005912   0.7040914   0.1201589   0.0313239   0.0443662  -0.0024306   0.0001176  -0.0162586  -0.0000658  -0.0106697   0.0005415   0.0002885   0.0001576
     21.00   2.5489585   2.5421098   5.0750444  -0.0124234   2.5287747  -0.0219059   0.0075024   0.0048048  -0.0100493   0.0013873   0.0064128   0.0390880   0.0209401   4.7015132   6.7205342  -0.0217522   2.5129879  -0.0283814   0.0076319   0.0086628  -0.0100463   0.0020562   0.0082961   0.0391291   0.0209748  -6.4445600  -4.5485476  -0.0448059  -0.0236450  -0.0584242   0.0006578   0.0428425  -0.0002325   0.0398421   0.0134163   0.0010830   0.0005778   0.7142328   0.1155356   0.0307418   0.0435152  -0.0023682   0.0001098  -0.0157331  -0.0000643  -0.0104595   0.0005344   0.0002784   0.0001515
     21.50   2.5368413   2.5306618   5.0523175  -0.0120772   2.5174834  -0.0216976   0.0070913   0.0047185  -0.0098619   0.0015313   0.0064131   0.0382765   0.0205488   4.6818048   6.6923188  -0.0211702   2.5023365  -0.0281586   0.0072153   0.0085203  -0.0098622   0.0023338   0.0083104   0.0383245   0.0205847  -6.5315653  -4.6048741  -0.0423248  -0.0201989  -0.0564612   0.0006203   0.0413402  -0.0002345   0.0390949   0.0129630   0.0010694   0.0005645   0.7242769   0.1110179   0.0301692   0.0426765  -0.0023052   0.0001025  -0.0152244  -0.0000626  -0.0102561   0.0005266   0.0002686   0.0001455
     22.00   2.5238626   2.5182815   5.0277751  -0.0117289   2.5052949  -0.0214622   0.0067048   0.0046610  -0.0096756   0.0016634   0.0064008   0.0374783   0.0201665   4.6603335   6.6616202  -0.0205821   2.4907802  -0.0278969   0.0068235   0.0083863  -0.0096790   0.0025898   0.0083072   0.0375324   0.0202035  -6.6160182  -4.6597018  -0.0399544  -0.0169476  -0.0545639   0.0005850   0.0398915  -0.0002356   0.0383559   0.0125205   0.0010548   0.0005515   0.7342251   0.1066100   0.0296062   0.0418501  -0.0022418   0.0000957  -0.0147294  -0.0000609  -0.0100591   0.0005180   0.0002590   0.0001399
     22.50   2.5100650   2.5050479   5.0015511  -0.0113806   2.4922719  -0.0212037   0.0063414   0.0046180  -0.0094907   0.0017841   0.0063768   0.0366935   0.0197930   4.6372265   6.6286110  -0.0199910   2.4783803  -0.0276012   0.0064549   0.0082563  -0.0094969   0.0028256   0.0082883   0.0367532   0.0198311  -6.6979766  -4.7130537  -0.0376902  -0.0138814  -0.0527306   0.0005518   0.0385023  -0.0002360   0.0376253   0.0120889   0.0010394   0.0005387   0.7440854   0.1023142   0.0290522   0.0410359  -0.0021783   0.0000894  -0.0142561  -0.0000592  -0.0098681   0.0005087   0.0002498   0.0001344
     23.00   2.4955009   2.4910424   4.9737658  -0.0110342   2.4784726  -0.0209253   0.0059996   0.0045632  -0.0093078   0.0018943   0.0063421   0.0359226   0.0194281   4.6126055   6.5934519  -0.0193994   2.4651944  -0.0272760   0.0061081   0.0081220  -0.0093165   0.0030422   0.0082549   0.0359874   0.0194670  -6.7775019  -4.7649496  -0.0355274  -0.0109909  -0.0509594   0.0005205   0.0371856  -0.0002357   0.0369039   0.0116684   0.0010233   0.0005262   0.7538679   0.0981294   0.0285070   0.0402335  -0.0021150   0.0000835  -0.0138175  -0.0000574  -0.0096828   0.0004986   0.0002409   0.0001293
     23.50   2.4802250   2.4763382   4.9445258  -0.0106914   2.4639522  -0.0206300   0.0056778   0.0044741  -0.0091271   0.0019945   0.0062980   0.0351657   0.0190716   4.5865830   6.5562918  -0.0188097   2.4512771  -0.0269256   0.0057815   0.0079772  -0.0091381   0.0032409   0.0082087   0.0352350   0.0191113  -6.8546508  -4.8154058  -0.0334617  -0.0082669  -0.0492485   0.0004911   0.0359500  -0.0002348   0.0361918   0.0112589   0.0010064   0.0005139   0.7635774   0.0940508   0.0279700   0.0394428  -0.0020521   0.0000781  -0.0134209  -0.0000557  -0.0095030   0.0004881   0.0002323   0.0001243
     24.00   2.4643021   2.4609869   4.9139280  -0.0103529   2.4487628  -0.0203204   0.0053749   0.0043486  -0.0089489   0.0020854   0.0062456   0.0344231   0.0187233   4.5592598   6.5172704  -0.0182237   2.4366797  -0.0265534   0.0054739   0.0078222  -0.0089619   0.0034227   0.0081509   0.0344963   0.0187635  -6.9294688  -4.8644377  -0.0314893  -0.0057013  -0.0475960   0.0004634   0.0347908  -0.0002332   0.0354896   0.0108600   0.0009890   0.0005017   0.7732093   0.0900731   0.0274415   0.0386638  -0.0019899   0.0000730  -0.0130619  -0.0000540  -0.0093282   0.0004772   0.0002241   0.0001196
     24.50   2.4477693   2.4450197   4.8820664  -0.0100188   2.4329545  -0.0199989   0.0050896   0.0042086  -0.0087735   0.0021676   0.0061861   0.0336947   0.0183829   4.5307252   6.4765204  -0.0176426   2.4214513  -0.0261629   0.0051841   0.0076645  -0.0087881   0.0035886   0.0080829   0.0337713   0.0184236  -7.0019906  -4.9120637  -0.0296067  -0.0032868  -0.0460002   0.0004373   0.0336888  -0.0002311   0.0347973   0.0104715   0.0009712   0.0004898   0.7827504   0.0861933   0.0269217   0.0378972  -0.0019285   0.0000682  -0.0127239  -0.0000524  -0.0091582   0.0004663   0.0002162   0.0001151
     25.00   2.4306791   2.4284562   4.8490372  -0.0096886   2.4165748  -0.0196676   0.0048207   0.0040894  -0.0086010   0.0022417   0.0061206   0.0329806   0.0180502   4.5010604   6.4341694  -0.0170674   2.4056380  -0.0257568   0.0049109   0.0075149  -0.0086170   0.0037397   0.0080058   0.0330602   0.0180912  -7.0722471  -4.9583079  -0.0278111  -0.0010163  -0.0444593   0.0004128   0.0326190  -0.0002284   0.0341153   0.0100932   0.0009531   0.0004782   0.7921858   0.0824123   0.0264111   0.0371433  -0.0018681   0.0000638  -0.0123873  -0.0000508  -0.0089928   0.0004555   0.0002085   0.0001109
     25.50   2.4130837   2.4113226   4.8149391  -0.0093622   2.3996684  -0.0193284   0.0045673   0.0040174  -0.0084316   0.0023084   0.0060497   0.0322806   0.0177249   4.4703443   6.3903402  -0.0164989   2.3892835  -0.0253380   0.0046534   0.0073814  -0.0084487   0.0038769   0.0079206   0.0323628   0.0177663  -7.1402763  -5.0031994  -0.0260992   0.0011166  -0.0429716   0.0003897   0.0315635  -0.0002252   0.0334437   0.0097251   0.0009347   0.0004668   0.8015077   0.0787350   0.0259099   0.0364025  -0.0018086   0.0000597  -0.0120396  -0.0000493  -0.0088317   0.0004446   0.0002011   0.0001067
     26.00   2.3950392   2.3936635   4.7798696  -0.0090400   2.3822767  -0.0189827   0.0043283   0.0039951  -0.0082653   0.0023681   0.0059736   0.0315946   0.0174068   4.4386577   6.3451502  -0.0159383   2.3724288  -0.0249086   0.0044105   0.0072641  -0.0082832   0.0040010   0.0078281   0.0316792   0.0174484  -7.2061304  -5.0467693  -0.0244674   0.0031187  -0.0415354   0.0003679   0.0305213  -0.0002216   0.0327826   0.0093673   0.0009163   0.0004557   0.8107211   0.0751668   0.0254179   0.0356748  -0.0017503   0.0000558  -0.0116826  -0.0000479  -0.0086747   0.0004335   0.0001939   0.0001028
     26.50   2.3765652   2.3755437   4.7439177  -0.0087232   2.3644379  -0.0186323   0.0041029   0.0039976  -0.0081021   0.0024212   0.0058927   0.0309226   0.0170957   4.4060838   6.2987091  -0.0153865   2.3551123  -0.0244709   0.0041813   0.0071540  -0.0081206   0.0041128   0.0077289   0.0310092   0.0171376  -7.2698759  -5.0890457  -0.0229118   0.0049970  -0.0401490   0.0003474   0.0295092  -0.0002176   0.0321323   0.0090199   0.0008979   0.0004449   0.8198430   0.0717101   0.0249344   0.0349596  -0.0016932   0.0000523  -0.0113318  -0.0000465  -0.0085217   0.0004221   0.0001868   0.0000989
     27.00   2.3576936   2.3570388   4.7071585  -0.0084131   2.3461879  -0.0182783   0.0038903   0.0039831  -0.0079421   0.0024682   0.0058073   0.0302645   0.0167915   4.3727044   6.2511174  -0.0148447   2.3373704  -0.0240266   0.0039650   0.0070376  -0.0079609   0.0042132   0.0076240   0.0303530   0.0168336  -7.3315847  -5.1300500  -0.0214283   0.0067583  -0.0388108   0.0003281   0.0285532  -0.0002134   0.0314928   0.0086827   0.0008794   0.0004344   0.8288949   0.0683619   0.0244589   0.0342564  -0.0016374   0.0000489  -0.0110084  -0.0000452  -0.0083724   0.0004105   0.0001801   0.0000953
     27.50   2.3384569   2.3382145   4.6696524  -0.0081113   2.3275604  -0.0179219   0.0036895   0.0039156  -0.0077851   0.0025093   0.0057180   0.0296203   0.0164940   4.3385934   6.2024662  -0.0143138   2.3192371  -0.0235776   0.0037607   0.0069032  -0.0078041   0.0043027   0.0075139   0.0297102   0.0165361  -7.3913205  -5.1697968  -0.0200131   0.0084089  -0.0375192   0.0003100   0.0276746  -0.0002089   0.0308644   0.0083555   0.0008609   0.0004241   0.8378922   0.0651140   0.0239908   0.0335648  -0.0015828   0.0000458  -0.0107284  -0.0000440  -0.0082267   0.0003986   0.0001736   0.0000918
     28.00   2.3188973   2.3191098   4.6314491  -0.0078180   2.3085882  -0.0175644   0.0035000   0.0037817  -0.0076311   0.0025450   0.0056257   0.0289898   0.0162030   4.3038113   6.1528397  -0.0137944   2.3007451  -0.0231254   0.0035679   0.0067478  -0.0076501   0.0043821   0.0073994   0.0290810   0.0162452  -7.4491273  -5.2082967  -0.0186631   0.0099542  -0.0362725   0.0002929   0.0268783  -0.0002044   0.0302469   0.0080380   0.0008424   0.0004140   0.8468360   0.0619556   0.0235299   0.0328846  -0.0015296   0.0000429  -0.0104942  -0.0000428  -0.0080846   0.0003869   0.0001675   0.0000885
     28.50   2.2990405   2.2997270   4.5925957  -0.0075329   2.2893027  -0.0172066   0.0033209   0.0035988  -0.0074798   0.0025757   0.0055313   0.0283731   0.0159185   4.2684039   6.1023176  -0.0132865   2.2819255  -0.0226714   0.0033856   0.0065795  -0.0074988   0.0044521   0.0072813   0.0284650   0.0159606  -7.5050248  -5.2455616  -0.0173759   0.0113988  -0.0350693   0.0002768   0.0261478  -0.0002000   0.0296404   0.0077295   0.0008239   0.0004040   0.8557109   0.0588774   0.0230766   0.0322165  -0.0014778   0.0000402  -0.0102932  -0.0000415  -0.0079457   0.0003755   0.0001616   0.0000854
     29.00   2.2789158   2.2800419   4.5531443  -0.0072549   2.2697344  -0.0168495   0.0031518   0.0034090  -0.0073311   0.0026018   0.0054353   0.0277696   0.0156401   4.2324056   6.0509783  -0.0127901   2.2628078  -0.0222169   0.0032134   0.0064146  -0.0073501   0.0045132   0.0071602   0.0278621   0.0156820  -7.5590154  -5.2816103  -0.0161496   0.0127467  -0.0339079   0.0002616   0.0254509  -0.0001957   0.0290449   0.0074299   0.0008056   0.0003944   0.8644899   0.0558748   0.0226313   0.0315609  -0.0014274   0.0000377  -0.0101024  -0.0000403  -0.0078100   0.0003645   0.0001560   0.0000824
     29.50   2.2585557   2.2600224   4.5131569  -0.0069825   2.2499121  -0.0164939   0.0029919   0.0032618  -0.0071850   0.0026235   0.0053383   0.0271793   0.0153678   4.1958478   5.9989008  -0.0123047   2.2434196  -0.0217628   0.0030507   0.0062719  -0.0072041   0.0045661   0.0070366   0.0272722   0.0154095  -7.6110983  -5.3164707  -0.0149827   0.0140015  -0.0327870   0.0002473   0.0247519  -0.0001917   0.0284602   0.0071388   0.0007874   0.0003849   0.8731451   0.0529496   0.0221948   0.0309186  -0.0013784   0.0000353  -0.0098988  -0.0000389  -0.0076773   0.0003540   0.0001505   0.0000795
     30.00   2.2379990   2.2396542   4.4727041  -0.0067148   2.2298623  -0.0161404   0.0028407   0.0031932  -0.0070411   0.0026413   0.0052403   0.0266017   0.0151011   4.1587683   5.9461638  -0.0118302   2.2237870  -0.0213104   0.0028968   0.0061644  -0.0070605   0.0046113   0.0069109   0.0266949   0.0151427  -7.6612864  -5.3501789  -0.0138734   0.0151671  -0.0317050   0.0002338   0.0240258  -0.0001880   0.0278864   0.0068562   0.0007696   0.0003758   0.8816585   0.0501086   0.0217671   0.0302898  -0.0013307   0.0000331  -0.0096684  -0.0000375  -0.0075475   0.0003439   0.0001451   0.0000767
     30.50   2.2172671   2.2189577   4.4318591  -0.0064518   2.2096089  -0.0157897   0.0026978   0.0032114  -0.0068996   0.0026554   0.0051411   0.0260366   0.0148401   4.1212179   5.8928437  -0.0113668   2.2039339  -0.0208604   0.0027512   0.0060941  -0.0069195   0.0046493   0.0067832   0.0261302   0.0148815  -7.7096177  -5.3827743  -0.0128192   0.0162482  -0.0306606   0.0002210   0.0232676  -0.0001847   0.0273234   0.0065823   0.0007522   0.0003669   0.8900291   0.0473603   0.0213483   0.0296742  -0.0012845   0.0000311  -0.0094116  -0.0000360  -0.0074205   0.0003339   0.0001398   0.0000739
     31.00   2.1963711   2.1979938   4.3906891  -0.0061942   2.1891730  -0.0154424   0.0025626   0.0032921  -0.0067604   0.0026659   0.0050406   0.0254839   0.0145845   4.0832623   5.8390113  -0.0109149   2.1838823  -0.0204137   0.0026134   0.0060504  -0.0067810   0.0046806   0.0066539   0.0255778   0.0146258  -7.7561592  -5.4142937  -0.0118173   0.0172499  -0.0296524   0.0002091   0.0224942  -0.0001817   0.0267712   0.0063172   0.0007351   0.0003584   0.8982727   0.0447107   0.0209377   0.0290713  -0.0012397   0.0000291  -0.0091421  -0.0000345  -0.0072961   0.0003239   0.0001346   0.0000713
     31.50   2.1753269   2.1768528   4.3492477  -0.0059435   2.1685737  -0.0150989   0.0024346   0.0033895  -0.0066237   0.0026733   0.0049387   0.0249434   0.0143343   4.0449776   5.7847286  -0.0104753   2.1636524  -0.0199709   0.0024831   0.0060138  -0.0066450   0.0047056   0.0065232   0.0250375   0.0143755  -7.8009977  -5.4447662  -0.0108644   0.0181778  -0.0286791   0.0001978   0.0217372  -0.0001788   0.0262296   0.0060609   0.0007184   0.0003501   0.9064159   0.0421609   0.0205348   0.0284800  -0.0011963   0.0000273  -0.0088813  -0.0000329  -0.0071743   0.0003136   0.0001296   0.0000687
     32.00   2.1541539   2.1556347   4.3075704  -0.0057013   2.1478282  -0.0147597   0.0023135   0.0034527  -0.0064896   0.0026775   0.0048354   0.0244151   0.0140894   4.0064412   5.7300472  -0.0100488   2.1432633  -0.0195326   0.0023597   0.0059625  -0.0065117   0.0047247   0.0063913   0.0245093   0.0141305  -7.8442254  -5.4742097  -0.0099571   0.0190373  -0.0277396   0.0001871   0.0210308  -0.0001761   0.0256987   0.0058133   0.0007018   0.0003419   0.9144858   0.0397055   0.0201389   0.0278995  -0.0011543   0.0000257  -0.0086490  -0.0000314  -0.0070551   0.0003032   0.0001248   0.0000662
     32.50   2.1328699   2.1344244   4.2656760  -0.0054688   2.1269531  -0.0144251   0.0021989   0.0034431  -0.0063582   0.0026789   0.0047313   0.0238989   0.0138497   3.9677209   5.6750093  -0.0096359   2.1227328  -0.0190994   0.0022428   0.0058794  -0.0063811   0.0047382   0.0062587   0.0239930   0.0138906  -7.8859218  -5.5026326  -0.0090927   0.0198336  -0.0268324   0.0001770   0.0203993  -0.0001732   0.0251783   0.0055741   0.0006853   0.0003339   0.9225000   0.0373348   0.0197495   0.0273291  -0.0011136   0.0000241  -0.0084565  -0.0000300  -0.0069382   0.0002927   0.0001203   0.0000639
     33.00   2.1114842   2.1132702   4.2235723  -0.0052465   2.1059649  -0.0140954   0.0020902   0.0033471  -0.0062299   0.0026775   0.0046268   0.0233947   0.0136152   3.9288668   5.6196496  -0.0092367   2.1020781  -0.0186716   0.0021321   0.0057577  -0.0062533   0.0047466   0.0061258   0.0234884   0.0136558  -7.9261414  -5.5300376  -0.0082689   0.0205710  -0.0259566   0.0001676   0.0198489  -0.0001701   0.0246684   0.0053426   0.0006689   0.0003260   0.9304609   0.0350368   0.0193667   0.0267684  -0.0010743   0.0000226  -0.0083022  -0.0000288  -0.0068238   0.0002824   0.0001160   0.0000617
     33.50   2.0900126   2.0921759   4.1812640  -0.0050337   2.0848799  -0.0137708   0.0019874   0.0031791  -0.0061046   0.0026738   0.0045229   0.0229023   0.0133857   3.8899070   5.5639993  -0.0088511   2.0813159  -0.0182497   0.0020272   0.0056020  -0.0061283   0.0047503   0.0059930   0.0229953   0.0134259  -7.9649088  -5.5564274  -0.0074841   0.0212526  -0.0251110   0.0001586   0.0193665  -0.0001668   0.0241688   0.0051184   0.0006525   0.0003182   0.9383554   0.0328014   0.0189905   0.0262177  -0.0010363   0.0000212  -0.0081737  -0.0000278  -0.0067115   0.0002725   0.0001121   0.0000596
     34.00   2.0684726   2.0711077   4.1387608  -0.0048293   2.0637145  -0.0134513   0.0018898   0.0029748  -0.0059826   0.0026678   0.0044200   0.0224214   0.0131611   3.8508499   5.5080899  -0.0084784   2.0604626  -0.0178339   0.0019279   0.0054268  -0.0060063   0.0047495   0.0058610   0.0225134   0.0132008  -8.0022241  -5.5818095  -0.0067372   0.0218810  -0.0242946   0.0001502   0.0189250  -0.0001630   0.0236794   0.0049010   0.0006363   0.0003105   0.9461601   0.0306229   0.0186215   0.0256772  -0.0009995   0.0000200  -0.0080523  -0.0000270  -0.0066015   0.0002632   0.0001083   0.0000577
     34.50   2.0468849   2.0500113   4.0960831  -0.0046317   2.0424847  -0.0131372   0.0017974   0.0027782  -0.0058637   0.0026599   0.0043186   0.0219517   0.0129413   3.8116904   5.4519554  -0.0081176   2.0395338  -0.0174245   0.0018336   0.0052511  -0.0058871   0.0047447   0.0057299   0.0220425   0.0129804  -8.0380748  -5.6062004  -0.0060275   0.0224581  -0.0235064   0.0001422   0.0184925  -0.0001590   0.0231999   0.0046901   0.0006202   0.0003029   0.9538508   0.0285006   0.0182599   0.0251475  -0.0009640   0.0000187  -0.0079202  -0.0000264  -0.0064935   0.0002543   0.0001048   0.0000559
     35.00   2.0252579   2.0288323   4.0532622  -0.0044397   2.0212063  -0.0128285   0.0017098   0.0026267  -0.0057479   0.0026501   0.0042189   0.0214927   0.0127260   3.7724193   5.3956339  -0.0077679   2.0185445  -0.0170216   0.0017443   0.0050921  -0.0057706   0.0047362   0.0056000   0.0215823   0.0127645  -8.0724507  -5.6296251  -0.0053541   0.0229855  -0.0227454   0.0001347   0.0180432  -0.0001546   0.0227302   0.0044853   0.0006044   0.0002955   0.9614102   0.0264385   0.0179059   0.0246288  -0.0009296   0.0000176  -0.0077663  -0.0000259  -0.0063877   0.0002460   0.0001013   0.0000541
     35.50   2.0036068   2.0075345   4.0103388  -0.0042521   1.9998935  -0.0125251   0.0016267   0.0025392  -0.0056349   0.0026388   0.0041208   0.0210442   0.0125150   3.7330319   5.3391665  -0.0074285   1.9975088  -0.0166253   0.0016596   0.0049608  -0.0056568   0.0047243   0.0054715   0.0211326   0.0125529  -8.1053570  -5.6521150  -0.0047159   0.0234651  -0.0220107   0.0001276   0.0175649  -0.0001501   0.0222701   0.0042867   0.0005889   0.0002883   0.9688336   0.0244427   0.0175594   0.0241213  -0.0008963   0.0000166  -0.0075903  -0.0000255  -0.0062838   0.0002381   0.0000979   0.0000524
     36.00   1.9819450   1.9861101   3.9673570  -0.0040685   1.9785596  -0.0122272   0.0015478   0.0025124  -0.0055246   0.0026259   0.0040241   0.0206058   0.0123082   3.6935341   5.2825956  -0.0070989   1.9764399  -0.0162359   0.0015792   0.0048594  -0.0055456   0.0047092   0.0053444   0.0206930   0.0123456  -8.1368196  -5.6737040  -0.0041114   0.0238987  -0.0213014   0.0001209   0.0170608  -0.0001456   0.0218196   0.0040944   0.0005740   0.0002813   0.9761298   0.0225188   0.0172202   0.0236248  -0.0008642   0.0000156  -0.0074011  -0.0000251  -0.0061820   0.0002303   0.0000946   0.0000507
     36.50   1.9602925   1.9645809   3.9243581  -0.0038893   1.9572165  -0.0119348   0.0014730   0.0025258  -0.0054165   0.0026116   0.0039287   0.0201772   0.0121055   3.6539437   5.2259628  -0.0067789   1.9553502  -0.0158534   0.0015029   0.0047826  -0.0054367   0.0046911   0.0052186   0.0202633   0.0121425  -8.1668847  -5.6944245  -0.0035387   0.0242886  -0.0206165   0.0001146   0.0165461  -0.0001413   0.0213785   0.0039082   0.0005594   0.0002746   0.9833163   0.0206696   0.0168876   0.0231391  -0.0008331   0.0000146  -0.0072131  -0.0000246  -0.0060821   0.0002226   0.0000913   0.0000490
     37.00   1.9386539   1.9429868   3.8813774  -0.0037148   1.9358752  -0.0116480   0.0014021   0.0025522  -0.0053105   0.0025959   0.0038342   0.0197582   0.0119068   3.6142884   5.1693060  -0.0064684   1.9342507  -0.0154778   0.0014305   0.0047204  -0.0053300   0.0046704   0.0050943   0.0198432   0.0119433  -8.1956111  -5.7143036  -0.0029960   0.0246373  -0.0199552   0.0001086   0.0160411  -0.0001374   0.0209466   0.0037284   0.0005454   0.0002682   0.9904134   0.0188939   0.0165614   0.0226639  -0.0008031   0.0000138  -0.0070399  -0.0000240  -0.0059841   0.0002149   0.0000880   0.0000473
     37.50   1.9170403   1.9213750   3.8384411  -0.0035457   1.9145456  -0.0113667   0.0013347   0.0025669  -0.0052063   0.0025791   0.0037406   0.0193485   0.0117120   3.5746013   5.1126591  -0.0061675   1.9131519  -0.0151094   0.0013618   0.0046625  -0.0052253   0.0046472   0.0049712   0.0194326   0.0117480  -8.2230608  -5.7333627  -0.0024811   0.0249472  -0.0193165   0.0001030   0.0155631  -0.0001339   0.0205239   0.0035548   0.0005318   0.0002620   0.9974365   0.0171876   0.0162411   0.0221987  -0.0007741   0.0000130  -0.0068896  -0.0000233  -0.0058879   0.0002073   0.0000848   0.0000457
