# Zeldovich correlation function.
# Using f=0.993 and P(k) from pklin_z502.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
     19.50   1.7569959   1.7527309   3.5010335  -0.0062917   1.7463821  -0.0104513   0.0041082   0.0035784  -0.0072340   0.0004176   0.0029613   0.0193021   0.0102847   3.2501311   4.6439073  -0.0111325   1.7378795  -0.0136111   0.0041555   0.0063721  -0.0072274   0.0005464   0.0038517   0.0193080   0.0102945  -4.2873105  -3.0258910  -0.0252503  -0.0169984  -0.0307830   0.0002517   0.0332358  -0.0001054   0.0199412   0.0070953   0.0003601   0.0001988   0.4732988   0.0671971   0.0164589   0.0233762  -0.0008468   0.0000428  -0.0121076  -0.0000354  -0.0051701   0.0001839   0.0001054   0.0000573
     20.00   1.7508542   1.7469569   3.4895263  -0.0061329   1.7406354  -0.0103982   0.0038788   0.0035056  -0.0071052   0.0005038   0.0029811   0.0189068   0.0100893   3.2401991   4.6296476  -0.0108585   1.7324598  -0.0135617   0.0039242   0.0062618  -0.0071006   0.0007103   0.0038837   0.0189157   0.0100997  -4.3527019  -3.0689570  -0.0238515  -0.0149911  -0.0297149   0.0002371   0.0320206  -0.0001077   0.0195741   0.0068545   0.0003570   0.0001944   0.4810393   0.0645690   0.0161281   0.0228871  -0.0008271   0.0000398  -0.0117136  -0.0000345  -0.0050763   0.0001822   0.0001013   0.0000549
     20.50   1.7439493   1.7404420   3.4764807  -0.0059719   1.7341307  -0.0103265   0.0036635   0.0033782  -0.0069762   0.0005830   0.0029931   0.0185173   0.0098986   3.2288125   4.6133150  -0.0105783   1.7262806  -0.0134864   0.0037070   0.0061333  -0.0069734   0.0008620   0.0039050   0.0185287   0.0099095  -4.4161847  -3.1108333  -0.0225167  -0.0130980  -0.0286843   0.0002234   0.0309016  -0.0001094   0.0192096   0.0066195   0.0003533   0.0001899   0.4887192   0.0620045   0.0158031   0.0224062  -0.0008068   0.0000370  -0.0113684  -0.0000336  -0.0049850   0.0001801   0.0000975   0.0000526
     21.00   1.7363387   1.7332094   3.4619989  -0.0058090   1.7269216  -0.0102385   0.0034613   0.0032434  -0.0068473   0.0006558   0.0029983   0.0181336   0.0097125   3.2160611   4.5950499  -0.0102935   1.7193938  -0.0133883   0.0035030   0.0060042  -0.0068461   0.0010021   0.0039167   0.0181474   0.0097238  -4.4777755  -3.1515362  -0.0212439  -0.0113141  -0.0276900   0.0002106   0.0298405  -0.0001106   0.0188482   0.0063900   0.0003491   0.0001856   0.4963209   0.0595018   0.0154843   0.0219342  -0.0007860   0.0000344  -0.0110424  -0.0000326  -0.0048961   0.0001779   0.0000939   0.0000505
     21.50   1.7280842   1.7252742   3.4461865  -0.0056441   1.7190583  -0.0101364   0.0032714   0.0031605  -0.0067189   0.0007226   0.0029975   0.0177559   0.0095306   3.2020275   4.5749877  -0.0100054   1.7118481  -0.0132702   0.0033113   0.0058958  -0.0067192   0.0011313   0.0039198   0.0177718   0.0095423  -4.5374892  -3.1910891  -0.0200310  -0.0096347  -0.0267310   0.0001984   0.0287935  -0.0001115   0.0184901   0.0061661   0.0003446   0.0001812   0.5038270   0.0570642   0.0151719   0.0214713  -0.0007648   0.0000321  -0.0107050  -0.0000316  -0.0048095   0.0001755   0.0000903   0.0000484
     22.00   1.7192430   1.7166709   3.4291504  -0.0054779   1.7105874  -0.0100221   0.0030929   0.0031565  -0.0065912   0.0007838   0.0029909   0.0173844   0.0093530   3.1867979   4.5532584  -0.0097154   1.7036889  -0.0131349   0.0031310   0.0058164  -0.0065930   0.0012502   0.0039149   0.0174023   0.0093650  -4.5953588  -3.2295204  -0.0188756  -0.0080545  -0.0258061   0.0001870   0.0277426  -0.0001120   0.0181358   0.0059481   0.0003399   0.0001770   0.5112338   0.0546975   0.0148659   0.0210175  -0.0007434   0.0000298  -0.0103472  -0.0000306  -0.0047250   0.0001729   0.0000868   0.0000464
     22.50   1.7098442   1.7074691   3.4109899  -0.0053114   1.7015514  -0.0098973   0.0029251   0.0032010  -0.0064645   0.0008398   0.0029786   0.0170192   0.0091795   3.1704667   4.5299830  -0.0094250   1.6949586  -0.0129846   0.0029615   0.0057535  -0.0064677   0.0013596   0.0039026   0.0170389   0.0091918  -4.6514420  -3.2668569  -0.0177749  -0.0065681  -0.0249143   0.0001763   0.0267098  -0.0001122   0.0177854   0.0057361   0.0003349   0.0001729   0.5185556   0.0524058   0.0145659   0.0205725  -0.0007220   0.0000278  -0.0099883  -0.0000296  -0.0046425   0.0001698   0.0000834   0.0000445
     23.00   1.6999234   1.6977596   3.3917886  -0.0051465   1.6919896  -0.0097637   0.0027673   0.0032271  -0.0063391   0.0008908   0.0029611   0.0166605   0.0090099   3.1531313   4.5052714  -0.0091357   1.6856968  -0.0128214   0.0028020   0.0056814  -0.0063436   0.0014599   0.0038837   0.0166819   0.0090226  -4.7058116  -3.3031176  -0.0167257  -0.0051696  -0.0240543   0.0001662   0.0257408  -0.0001121   0.0174394   0.0055303   0.0003296   0.0001689   0.5258161   0.0501874   0.0142712   0.0201356  -0.0007006   0.0000259  -0.0096618  -0.0000286  -0.0045620   0.0001662   0.0000802   0.0000426
     23.50   1.6895177   1.6876240   3.3716118  -0.0049844   1.6819391  -0.0096225   0.0026187   0.0031741  -0.0062153   0.0009370   0.0029389   0.0163084   0.0088443   3.1348805   4.4792221  -0.0088487   1.6759408  -0.0126472   0.0026519   0.0055781  -0.0062209   0.0015517   0.0038588   0.0163313   0.0088572  -4.7585315  -3.3383130  -0.0157251  -0.0038538  -0.0232252   0.0001567   0.0248726  -0.0001118   0.0170980   0.0053304   0.0003241   0.0001650   0.5330315   0.0480351   0.0139816   0.0197063  -0.0006794   0.0000242  -0.0093916  -0.0000276  -0.0044835   0.0001623   0.0000771   0.0000409
     24.00   1.6786714   1.6771032   3.3505144  -0.0048255   1.6714355  -0.0094750   0.0024789   0.0030298  -0.0060934   0.0009789   0.0029129   0.0159632   0.0086826   3.1157835   4.4519250  -0.0085649   1.6657262  -0.0124636   0.0025105   0.0054408  -0.0060999   0.0016354   0.0038287   0.0159873   0.0086957  -4.8096377  -3.3724498  -0.0147711  -0.0026161  -0.0224258   0.0001478   0.0241058  -0.0001111   0.0167614   0.0051362   0.0003184   0.0001610   0.5401989   0.0459400   0.0136970   0.0192846  -0.0006583   0.0000225  -0.0091752  -0.0000266  -0.0044067   0.0001584   0.0000742   0.0000393
     24.50   1.6674095   1.6661926   3.3285513  -0.0046693   1.6605133  -0.0093223   0.0023471   0.0028401  -0.0059734   0.0010167   0.0028840   0.0156247   0.0085246   3.0958887   4.4234668  -0.0082844   1.6550866  -0.0122722   0.0023774   0.0052889  -0.0059808   0.0017117   0.0037941   0.0156498   0.0085378  -4.8591355  -3.4055392  -0.0138622  -0.0014531  -0.0216552   0.0001394   0.0234012  -0.0001101   0.0164296   0.0049471   0.0003124   0.0001571   0.5472958   0.0438963   0.0134177   0.0188709  -0.0006376   0.0000210  -0.0089844  -0.0000257  -0.0043316   0.0001546   0.0000715   0.0000378
     25.00   1.6557678   1.6548611   3.3057875  -0.0045146   1.6492058  -0.0091652   0.0022231   0.0026831  -0.0058555   0.0010508   0.0028529   0.0152929   0.0083702   3.0752319   4.3939343  -0.0080073   1.6440544  -0.0120742   0.0022519   0.0051535  -0.0058635   0.0017810   0.0037556   0.0153188   0.0083834  -4.9070162  -3.4376022  -0.0129973  -0.0003617  -0.0209124   0.0001315   0.0227007  -0.0001087   0.0161028   0.0047631   0.0003064   0.0001533   0.5542922   0.0419043   0.0131443   0.0184658  -0.0006171   0.0000196  -0.0087822  -0.0000249  -0.0042582   0.0001511   0.0000689   0.0000364
     25.50   1.6437818   1.6430894   3.2822983  -0.0043609   1.6375439  -0.0090047   0.0021061   0.0026233  -0.0057397   0.0010814   0.0028196   0.0149677   0.0082192   3.0538521   4.3634154  -0.0077336   1.6326597  -0.0118709   0.0021336   0.0050585  -0.0057483   0.0018438   0.0037136   0.0149943   0.0082325  -4.9532835  -3.4686699  -0.0121751   0.0006610  -0.0201965   0.0001240   0.0219602  -0.0001071   0.0157810   0.0045842   0.0003003   0.0001496   0.5611680   0.0399704   0.0128769   0.0180693  -0.0005970   0.0000183  -0.0085441  -0.0000240  -0.0041863   0.0001477   0.0000663   0.0000350
     26.00   1.6314895   1.6309006   3.2581628  -0.0042083   1.6255560  -0.0088413   0.0019958   0.0026711  -0.0056262   0.0011089   0.0027840   0.0146489   0.0080715   3.0318030   4.3319959  -0.0074637   1.6209307  -0.0116632   0.0020221   0.0050068  -0.0056352   0.0019005   0.0036684   0.0146763   0.0080849  -4.9979744  -3.4987776  -0.0113937   0.0016186  -0.0195063   0.0001171   0.0211745  -0.0001053   0.0154643   0.0044105   0.0002944   0.0001460   0.5679246   0.0381025   0.0126154   0.0176816  -0.0005773   0.0000171  -0.0082710  -0.0000232  -0.0041159   0.0001442   0.0000638   0.0000336
     26.50   1.6189046   1.6183676   3.2334523  -0.0040577   1.6132678  -0.0086759   0.0018918   0.0027777  -0.0055150   0.0011333   0.0027459   0.0143365   0.0079270   3.0091556   4.2997551  -0.0071984   1.6088936  -0.0114522   0.0019168   0.0049775  -0.0055241   0.0019515   0.0036201   0.0143647   0.0079405  -5.0411625  -3.5279559  -0.0106506   0.0025150  -0.0188412   0.0001105   0.0203802  -0.0001032   0.0151529   0.0042424   0.0002885   0.0001426   0.5745851   0.0363056   0.0123592   0.0173019  -0.0005580   0.0000160  -0.0079878  -0.0000225  -0.0040469   0.0001404   0.0000612   0.0000323
     27.00   1.6060488   1.6055920   3.2082202  -0.0039107   1.6007032  -0.0085091   0.0017937   0.0028621  -0.0054059   0.0011549   0.0027052   0.0140307   0.0077857   2.9859890   4.2667617  -0.0069385   1.5965728  -0.0112386   0.0018175   0.0049360  -0.0054152   0.0019971   0.0035690   0.0140595   0.0077993  -5.0829405  -3.5562246  -0.0099430   0.0033543  -0.0182000   0.0001043   0.0196357  -0.0001010   0.0148469   0.0040800   0.0002825   0.0001392   0.5811831   0.0345779   0.0121079   0.0169297  -0.0005392   0.0000149  -0.0077286  -0.0000218  -0.0039794   0.0001363   0.0000588   0.0000310
     27.50   1.5929442   1.5926657   3.1825002  -0.0037686   1.5878847  -0.0083413   0.0017011   0.0028524  -0.0052991   0.0011737   0.0026624   0.0137314   0.0076476   2.9623736   4.2330736  -0.0066849   1.5839917  -0.0110232   0.0017238   0.0048519  -0.0053082   0.0020377   0.0035154   0.0137607   0.0076613  -5.1233921  -3.5835908  -0.0092683   0.0041404  -0.0175821   0.0000985   0.0189916  -0.0000986   0.0145462   0.0039228   0.0002766   0.0001359   0.5877465   0.0329114   0.0118610   0.0165644  -0.0005208   0.0000139  -0.0075196  -0.0000211  -0.0039132   0.0001319   0.0000565   0.0000298
     28.00   1.5796197   1.5796353   3.1563127  -0.0036319   1.5748343  -0.0081731   0.0016136   0.0027200  -0.0051943   0.0011899   0.0026182   0.0134386   0.0075125   2.9383569   4.1987402  -0.0064378   1.5711722  -0.0108068   0.0016353   0.0047138  -0.0052033   0.0020734   0.0034599   0.0134683   0.0075262  -5.1625660  -3.6100542  -0.0086249   0.0048760  -0.0169864   0.0000930   0.0184653  -0.0000961   0.0142510   0.0037707   0.0002705   0.0001327   0.5942837   0.0312946   0.0116183   0.0162059  -0.0005030   0.0000130  -0.0073665  -0.0000205  -0.0038483   0.0001276   0.0000545   0.0000287
     28.50   1.5660927   1.5664857   3.1296757  -0.0035000   1.5615740  -0.0080050   0.0015311   0.0024916  -0.0050914   0.0012037   0.0025731   0.0131524   0.0073805   2.9139565   4.1638085  -0.0061971   1.5581360  -0.0105899   0.0015517   0.0045364  -0.0051003   0.0021048   0.0034029   0.0131822   0.0073941  -5.2004651  -3.6356152  -0.0080116   0.0055633  -0.0164122   0.0000879   0.0180325  -0.0000937   0.0139613   0.0036230   0.0002643   0.0001294   0.6007804   0.0297175   0.0113800   0.0158545  -0.0004856   0.0000122  -0.0072534  -0.0000200  -0.0037848   0.0001235   0.0000525   0.0000277
     29.00   1.5523834   1.5531520   3.1026166  -0.0033717   1.5481250  -0.0078372   0.0014530   0.0022384  -0.0049904   0.0012154   0.0025279   0.0128724   0.0072515   2.8891672   4.1283280  -0.0059622   1.5449036  -0.0103732   0.0014727   0.0043545  -0.0049990   0.0021320   0.0033449   0.0129023   0.0072649  -5.2370562  -3.6602835  -0.0074281   0.0062033  -0.0158588   0.0000830   0.0176373  -0.0000914   0.0136769   0.0034793   0.0002582   0.0001262   0.6072056   0.0281753   0.0111466   0.0155107  -0.0004687   0.0000114  -0.0071505  -0.0000194  -0.0037224   0.0001198   0.0000507   0.0000267
     29.50   1.5385141   1.5395518   3.0751794  -0.0032455   1.5345079  -0.0076703   0.0013793   0.0020474  -0.0048909   0.0012252   0.0024827   0.0125985   0.0071252   2.8639771   4.0923538  -0.0057325   1.5314944  -0.0101571   0.0013980   0.0042084  -0.0048994   0.0021555   0.0032860   0.0126284   0.0071385  -5.2722960  -3.6840820  -0.0068740   0.0067973  -0.0153252   0.0000784   0.0172162  -0.0000893   0.0133978   0.0033396   0.0002522   0.0001231   0.6135257   0.0266695   0.0109182   0.0151749  -0.0004522   0.0000107  -0.0070278  -0.0000188  -0.0036613   0.0001164   0.0000490   0.0000258
     30.00   1.5245109   1.5256301   3.0474227  -0.0031204   1.5207410  -0.0075045   0.0013096   0.0019811  -0.0047928   0.0012331   0.0024374   0.0123305   0.0070015   2.8383876   4.0559458  -0.0055075   1.5179263  -0.0099420   0.0013274   0.0041273  -0.0048015   0.0021754   0.0032264   0.0123603   0.0070147  -5.3061607  -3.7070456  -0.0063487   0.0073467  -0.0148109   0.0000741   0.0167253  -0.0000876   0.0131240   0.0032040   0.0002463   0.0001201   0.6197185   0.0252071   0.0106952   0.0148473  -0.0004363   0.0000100  -0.0068684  -0.0000181  -0.0036012   0.0001133   0.0000472   0.0000249
     30.50   1.5103887   1.5113880   3.0194115  -0.0029964   1.5068408  -0.0073401   0.0012437   0.0020532  -0.0046962   0.0012394   0.0023916   0.0120682   0.0068804   2.8124284   4.0191650  -0.0052872   1.5042156  -0.0097285   0.0012606   0.0041165  -0.0047051   0.0021920   0.0031660   0.0120981   0.0068936  -5.3386679  -3.7292148  -0.0058512   0.0078536  -0.0143149   0.0000701   0.0161577  -0.0000861   0.0128554   0.0030726   0.0002408   0.0001173   0.6257820   0.0237969   0.0104773   0.0145278  -0.0004208   0.0000094  -0.0066748  -0.0000173  -0.0035423   0.0001103   0.0000453   0.0000240
     31.00   1.4961550   1.4968929   2.9912051  -0.0028740   1.4928212  -0.0071774   0.0011813   0.0022201  -0.0046010   0.0012441   0.0023450   0.0118115   0.0067617   2.7861614   3.9820674  -0.0050720   1.4903770  -0.0095168   0.0011975   0.0041556  -0.0046104   0.0022055   0.0031048   0.0118416   0.0067749  -5.3698818  -3.7506264  -0.0053795   0.0083212  -0.0138367   0.0000662   0.0155441  -0.0000850   0.0125920   0.0029457   0.0002354   0.0001146   0.6317331   0.0224448   0.0102643   0.0142158  -0.0004058   0.0000088  -0.0064663  -0.0000165  -0.0034845   0.0001070   0.0000435   0.0000230
     31.50   1.4818203   1.4822589   2.9628466  -0.0027549   1.4786943  -0.0070166   0.0011223   0.0024070  -0.0045074   0.0012473   0.0022973   0.0115604   0.0066455   2.7596719   3.9446990  -0.0048628   1.4764236  -0.0093072   0.0011377   0.0042068  -0.0045173   0.0022161   0.0030427   0.0115908   0.0066588  -5.3998986  -3.7713071  -0.0049318   0.0087529  -0.0133755   0.0000626   0.0149378  -0.0000841   0.0123339   0.0028235   0.0002302   0.0001120   0.6375998   0.0211518   0.0100555   0.0139105  -0.0003913   0.0000082  -0.0062683  -0.0000157  -0.0034278   0.0001035   0.0000417   0.0000221
     32.00   1.4673979   1.4676134   2.9343577  -0.0026403   1.4644712  -0.0068580   0.0010665   0.0025363  -0.0044155   0.0012490   0.0022485   0.0113151   0.0065318   2.7330507   3.9070932  -0.0046604   1.4623677  -0.0091001   0.0010811   0.0042295  -0.0044261   0.0022239   0.0029799   0.0113456   0.0065451  -5.4288212  -3.7912698  -0.0045059   0.0091520  -0.0129307   0.0000592   0.0143923  -0.0000832   0.0120810   0.0027059   0.0002250   0.0001095   0.6434085   0.0199134   0.0098508   0.0136115  -0.0003772   0.0000077  -0.0061005  -0.0000148  -0.0033720   0.0000998   0.0000400   0.0000212
     32.50   1.4528998   1.4530585   2.9057414  -0.0025313   1.4501626  -0.0067016   0.0010136   0.0025566  -0.0043255   0.0012494   0.0021991   0.0110754   0.0064205   2.7063742   3.8692718  -0.0044653   1.4482209  -0.0088956   0.0010275   0.0041936  -0.0043367   0.0022292   0.0029167   0.0111060   0.0064338  -5.4567331  -3.8105157  -0.0041001   0.0095218  -0.0125017   0.0000560   0.0139420  -0.0000823   0.0118333   0.0025927   0.0002198   0.0001070   0.6491742   0.0187210   0.0096499   0.0133182  -0.0003637   0.0000072  -0.0059711  -0.0000141  -0.0033173   0.0000961   0.0000385   0.0000205
     33.00   1.4383324   1.4386432   2.8769890  -0.0024282   1.4357791  -0.0065476   0.0009635   0.0024534  -0.0042376   0.0012484   0.0021494   0.0108415   0.0063117   2.6796893   3.8312484  -0.0042779   1.4339945  -0.0086940   0.0009768   0.0040887  -0.0042493   0.0022320   0.0028533   0.0108719   0.0063249  -5.4836796  -3.8290399  -0.0037134   0.0098644  -0.0120879   0.0000530   0.0135920  -0.0000812   0.0115907   0.0024833   0.0002145   0.0001044   0.6548959   0.0175654   0.0094529   0.0130305  -0.0003506   0.0000068  -0.0058755  -0.0000134  -0.0032635   0.0000924   0.0000371   0.0000197
     33.50   1.4237062   1.4243551   2.8480903  -0.0023305   1.4213320  -0.0063961   0.0009161   0.0022499  -0.0041521   0.0012464   0.0021002   0.0106131   0.0062053   2.6530075   3.7930347  -0.0040977   1.4196997  -0.0084953   0.0009287   0.0039263  -0.0041640   0.0022326   0.0027901   0.0106433   0.0062183  -5.5096643  -3.8468382  -0.0033451   0.0101815  -0.0116887   0.0000502   0.0133192  -0.0000797   0.0113532   0.0023773   0.0002091   0.0001019   0.6605582   0.0164392   0.0092598   0.0127486  -0.0003379   0.0000064  -0.0057994  -0.0000129  -0.0032106   0.0000890   0.0000358   0.0000191
     34.00   1.4090332   1.4101296   2.8190433  -0.0022370   1.4068324  -0.0062471   0.0008711   0.0020017  -0.0040689   0.0012433   0.0020517   0.0103903   0.0061012   2.6263089   3.7546448  -0.0039241   1.4053477  -0.0082997   0.0008832   0.0037347  -0.0040809   0.0022312   0.0027274   0.0104200   0.0061140  -5.5346581  -3.8639140  -0.0029951   0.0104740  -0.0113037   0.0000475   0.0130800  -0.0000779   0.0111205   0.0022745   0.0002037   0.0000993   0.6661379   0.0153391   0.0090709   0.0124725  -0.0003257   0.0000060  -0.0057235  -0.0000125  -0.0031586   0.0000859   0.0000347   0.0000185
     34.50   1.3943274   1.3958772   2.7898600  -0.0021467   1.3922917  -0.0061006   0.0008285   0.0017773  -0.0039882   0.0012393   0.0020044   0.0101726   0.0059994   2.5995562   3.7160992  -0.0037563   1.3909493  -0.0081072   0.0008400   0.0035494  -0.0039999   0.0022280   0.0026655   0.0102018   0.0060119  -5.5586200  -3.8802812  -0.0026633   0.0107423  -0.0109322   0.0000450   0.0128262  -0.0000757   0.0108927   0.0021745   0.0001983   0.0000967   0.6716129   0.0142664   0.0088863   0.0122025  -0.0003139   0.0000056  -0.0056293  -0.0000122  -0.0031076   0.0000831   0.0000336   0.0000180
     35.00   1.3795944   1.3815162   2.7605677  -0.0020582   1.3777207  -0.0059567   0.0007881   0.0016340  -0.0039097   0.0012346   0.0019581   0.0099599   0.0058996   2.5727112   3.6774259  -0.0035935   1.3765150  -0.0079179   0.0007990   0.0034010  -0.0039209   0.0022231   0.0026045   0.0099886   0.0059119  -5.5815199  -3.8959642  -0.0023494   0.0109869  -0.0105739   0.0000426   0.0125215  -0.0000732   0.0106697   0.0020775   0.0001930   0.0000943   0.6769713   0.0132260   0.0087061   0.0119388  -0.0003025   0.0000052  -0.0055060  -0.0000121  -0.0030574   0.0000805   0.0000325   0.0000174
     35.50   1.3648446   1.3670002   2.7312044  -0.0019709   1.3631295  -0.0058153   0.0007498   0.0015941  -0.0038333   0.0012291   0.0019128   0.0097520   0.0058018   2.5457502   3.6386584  -0.0034350   1.3620544  -0.0077319   0.0007602   0.0033051  -0.0038438   0.0022166   0.0025443   0.0097802   0.0058139  -5.6033565  -3.9109938  -0.0020528   0.0112085  -0.0102283   0.0000403   0.0121551  -0.0000706   0.0104513   0.0019834   0.0001879   0.0000919   0.6822167   0.0122241   0.0085300   0.0116813  -0.0002915   0.0000049  -0.0053568  -0.0000120  -0.0030082   0.0000780   0.0000314   0.0000168
     36.00   1.3500873   1.3523310   2.7018110  -0.0018849   1.3485270  -0.0056764   0.0007134   0.0016404  -0.0037588   0.0012229   0.0018682   0.0095488   0.0057060   2.5186729   3.5998321  -0.0032807   1.3475767  -0.0075491   0.0007234   0.0032587  -0.0037685   0.0022087   0.0024848   0.0095766   0.0057178  -5.6241636  -3.9254015  -0.0017726   0.0114078  -0.0098949   0.0000382   0.0117448  -0.0000678   0.0102375   0.0018923   0.0001830   0.0000897   0.6873670   0.0112655   0.0083577   0.0114298  -0.0002808   0.0000046  -0.0051979  -0.0000119  -0.0029598   0.0000755   0.0000302   0.0000162
     36.50   1.3353366   1.3375529   2.6724229  -0.0018005   1.3339214  -0.0055400   0.0006790   0.0017260  -0.0036858   0.0012161   0.0018240   0.0093500   0.0056119   2.4915013   3.5609807  -0.0031305   1.3330901  -0.0073696   0.0006884   0.0032444  -0.0036948   0.0021996   0.0024260   0.0093775   0.0056237  -5.6440020  -3.9392140  -0.0015076   0.0115860  -0.0095732   0.0000362   0.0113266  -0.0000653   0.0100283   0.0018045   0.0001784   0.0000875   0.6924473   0.0103510   0.0081890   0.0111842  -0.0002706   0.0000043  -0.0050514  -0.0000118  -0.0029123   0.0000729   0.0000291   0.0000157
     37.00   1.3205957   1.3227296   2.6430653  -0.0017184   1.3193200  -0.0054063   0.0006462   0.0018010  -0.0036141   0.0012087   0.0017801   0.0091557   0.0055197   2.4642721   3.5221329  -0.0029847   1.3186022  -0.0071935   0.0006552   0.0032389  -0.0036225   0.0021892   0.0023679   0.0091828   0.0055314  -5.6629426  -3.9524500  -0.0012564   0.0117445  -0.0092629   0.0000343   0.0109377  -0.0000631   0.0098236   0.0017199   0.0001739   0.0000855   0.6974788   0.0094773   0.0080235   0.0109442  -0.0002607   0.0000041  -0.0049340  -0.0000116  -0.0028657   0.0000702   0.0000280   0.0000151
     37.50   1.3058724   1.3079216   2.6137528  -0.0016391   1.3047294  -0.0052751   0.0006152   0.0018308  -0.0035434   0.0012007   0.0017365   0.0089657   0.0054293   2.4370258   3.4833115  -0.0028434   1.3041197  -0.0070208   0.0006238   0.0032237  -0.0035515   0.0021776   0.0023103   0.0089925   0.0054409  -5.6810483  -3.9651206  -0.0010180   0.0118844  -0.0089633   0.0000325   0.0106009  -0.0000613   0.0096233   0.0016384   0.0001696   0.0000835   0.7024707   0.0086382   0.0078611   0.0107096  -0.0002511   0.0000038  -0.0048494  -0.0000112  -0.0028199   0.0000675   0.0000269   0.0000146
