# Zeldovich correlation function.
# Using f=0.956 and P(k) from pklin_z202.txt
# Density functions smoothed with tophat R=0
# r[Mpc/h]     r^2.xiL       xir:1      xir:b1      xir:b2    xir:b1^2   xir:b1.b2    xir:b2^2    xir:Aeft     xir:n2L      xir:bs   xir:b1.bs   xir:b2.bs    xir:bs^2       xi0:1      xi0:b1      xi0:b2    xi0:b1^2   xi0:b1.b2    xi0:b2^2    xi0:Aeft     xi0:n2L      xi0:bs   xi0:b1.bs   xi0:b2.bs    xi0:bs^2       xi2:1      xi2:b1      xi2:b2    xi2:b1^2   xi2:b1.b2    xi2:b2^2    xi2:Aeft     xi2:n2L      xi2:bs   xi2:b1.bs   xi2:b2.bs    xi2:bs^2       xi4:1      xi4:b1      xi4:b2    xi4:b1^2   xi4:b1.b2    xi4:b2^2    xi4:Aeft     xi4:n2L      xi4:bs   xi4:b1.bs   xi4:b2.bs    xi4:bs^2
    271.50  -0.7667604  -0.7674854  -1.5349682   0.0001990  -0.7673606   0.0000872   0.0000040  -0.0000607   0.0001241   0.0001798  -0.0004143   0.0002727   0.0007453  -1.3991237  -2.0261660   0.0003704  -0.7679004   0.0001152   0.0000040  -0.0003150   0.0001235   0.0003642  -0.0005473   0.0002736   0.0007470  -6.4619468  -4.5867911   0.0006080  -0.0021347   0.0000945   0.0000000  -0.0004167  -0.0000008   0.0007145  -0.0004949   0.0000029   0.0000057   2.1852586  -0.0167034   0.0001908   0.0001050   0.0000013   0.0000000  -0.0002810   0.0000015  -0.0001163  -0.0000040   0.0000001   0.0000002
    272.00  -0.7643665  -0.7651971  -1.5303990   0.0001969  -0.7650781   0.0000863   0.0000040  -0.0000655   0.0001318   0.0001790  -0.0004110   0.0002701   0.0007396  -1.3950050  -2.0201948   0.0003665  -0.7656374   0.0001139   0.0000040  -0.0003175   0.0001260   0.0003625  -0.0005430   0.0002711   0.0007413  -6.4409527  -4.5719072   0.0006017  -0.0021448   0.0000935   0.0000000  -0.0004099  -0.0000082   0.0007102  -0.0004909   0.0000029   0.0000057   2.1812245  -0.0165409   0.0001888   0.0001258   0.0000012   0.0000000  -0.0002797   0.0000048  -0.0001150  -0.0000040   0.0000001   0.0000002
    272.50  -0.7620046  -0.7629280  -1.5258685   0.0001948  -0.7628154   0.0000853   0.0000039  -0.0000702   0.0001390   0.0001782  -0.0004076   0.0002676   0.0007339  -1.3909183  -2.0142705   0.0003626  -0.7633924   0.0001127   0.0000039  -0.0003200   0.0001282   0.0003608  -0.0005386   0.0002686   0.0007356  -6.4200710  -4.5571003   0.0005955  -0.0021525   0.0000926   0.0000000  -0.0004032  -0.0000152   0.0007060  -0.0004870   0.0000029   0.0000056   2.1771931  -0.0163810   0.0001868   0.0001453   0.0000012   0.0000000  -0.0002785   0.0000078  -0.0001136  -0.0000039   0.0000001   0.0000002
    273.00  -0.7596781  -0.7606806  -1.5213814   0.0001927  -0.7605745   0.0000843   0.0000039  -0.0000745   0.0001453   0.0001775  -0.0004043   0.0002651   0.0007283  -1.3868647  -2.0083949   0.0003588  -0.7611664   0.0001114   0.0000039  -0.0003221   0.0001299   0.0003591  -0.0005342   0.0002661   0.0007300  -6.3992983  -4.5423652   0.0005894  -0.0021560   0.0000917   0.0000000  -0.0003968  -0.0000216   0.0007017  -0.0004831   0.0000028   0.0000056   2.1731643  -0.0162249   0.0001848   0.0001627   0.0000012   0.0000000  -0.0002773   0.0000105  -0.0001123  -0.0000038   0.0000001   0.0000002
    273.50  -0.7573884  -0.7584569  -1.5169415   0.0001905  -0.7583574   0.0000833   0.0000039  -0.0000782   0.0001503   0.0001769  -0.0004009   0.0002627   0.0007227  -1.3828450  -2.0025693   0.0003550  -0.7589600   0.0001102   0.0000039  -0.0003237   0.0001311   0.0003574  -0.0005299   0.0002636   0.0007244  -6.3786310  -4.5276973   0.0005835  -0.0021534   0.0000908   0.0000000  -0.0003907  -0.0000271   0.0006974  -0.0004793   0.0000028   0.0000055   2.1691381  -0.0160737   0.0001829   0.0001773   0.0000011   0.0000000  -0.0002760   0.0000128  -0.0001110  -0.0000037   0.0000001   0.0000002
    274.00  -0.7551370  -0.7562591  -1.5125522   0.0001884  -0.7561657   0.0000823   0.0000038  -0.0000809   0.0001538   0.0001762  -0.0003976   0.0002603   0.0007172  -1.3788596  -1.9967948   0.0003513  -0.7567736   0.0001089   0.0000038  -0.0003247   0.0001313   0.0003558  -0.0005256   0.0002612   0.0007188  -6.3580659  -4.5130923   0.0005776  -0.0021431   0.0000900   0.0000000  -0.0003852  -0.0000314   0.0006931  -0.0004756   0.0000028   0.0000055   2.1651145  -0.0159281   0.0001810   0.0001884   0.0000011   0.0000000  -0.0002747   0.0000146  -0.0001097  -0.0000037   0.0000001   0.0000002
    274.50  -0.7529271  -0.7540890  -1.5082160   0.0001864  -0.7540006   0.0000813   0.0000038  -0.0000826   0.0001554   0.0001756  -0.0003942   0.0002579   0.0007117  -1.3749088  -1.9910718   0.0003476  -0.7546075   0.0001077   0.0000038  -0.0003250   0.0001307   0.0003541  -0.0005214   0.0002588   0.0007133  -6.3375998  -4.4985465   0.0005718  -0.0021241   0.0000892   0.0000000  -0.0003803  -0.0000345   0.0006887  -0.0004719   0.0000027   0.0000054   2.1610933  -0.0157890   0.0001791   0.0001955   0.0000010   0.0000000  -0.0002734   0.0000158  -0.0001084  -0.0000036   0.0000001   0.0000002
    275.00  -0.7507647  -0.7519473  -1.5039344   0.0001843  -0.7518627   0.0000802   0.0000037  -0.0000831   0.0001550   0.0001750  -0.0003909   0.0002555   0.0007062  -1.3709924  -1.9854001   0.0003439  -0.7524618   0.0001065   0.0000038  -0.0003244   0.0001290   0.0003525  -0.0005171   0.0002564   0.0007079  -6.3172301  -4.4840569   0.0005661  -0.0020953   0.0000884   0.0000000  -0.0003761  -0.0000362   0.0006844  -0.0004683   0.0000027   0.0000054   2.1570745  -0.0156569   0.0001773   0.0001984   0.0000009   0.0000000  -0.0002719   0.0000164  -0.0001072  -0.0000035   0.0000001   0.0000002
    275.50  -0.7486556  -0.7498341  -1.4997077   0.0001822  -0.7497521   0.0000792   0.0000037  -0.0000822   0.0001525   0.0001743  -0.0003876   0.0002532   0.0007008  -1.3671100  -1.9797792   0.0003403  -0.7503362   0.0001053   0.0000037  -0.0003229   0.0001262   0.0003508  -0.0005129   0.0002541   0.0007024  -6.2969543  -4.4696210   0.0005605  -0.0020564   0.0000876   0.0000000  -0.0003728  -0.0000364   0.0006800  -0.0004647   0.0000026   0.0000053   2.1530583  -0.0155319   0.0001754   0.0001967   0.0000009   0.0000000  -0.0002704   0.0000164  -0.0001059  -0.0000034   0.0000001   0.0000002
    276.00  -0.7466051  -0.7477494  -1.4955353   0.0001802  -0.7476684   0.0000782   0.0000037  -0.0000799   0.0001478   0.0001737  -0.0003843   0.0002509   0.0006955  -1.3632603  -1.9742074   0.0003368  -0.7482301   0.0001041   0.0000037  -0.0003204   0.0001223   0.0003492  -0.0005088   0.0002518   0.0006971  -6.2767706  -4.4552375   0.0005550  -0.0020071   0.0000869   0.0000000  -0.0003703  -0.0000350   0.0006757  -0.0004612   0.0000026   0.0000053   2.1490447  -0.0154143   0.0001736   0.0001906   0.0000008   0.0000000  -0.0002688   0.0000158  -0.0001047  -0.0000033   0.0000001   0.0000002
    276.50  -0.7446110  -0.7456924  -1.4914151   0.0001782  -0.7456104   0.0000773   0.0000036  -0.0000762   0.0001411   0.0001730  -0.0003811   0.0002486   0.0006902  -1.3594421  -1.9686826   0.0003333  -0.7461425   0.0001030   0.0000037  -0.0003171   0.0001173   0.0003475  -0.0005047   0.0002495   0.0006918  -6.2566773  -4.4409055   0.0005496  -0.0019480   0.0000861   0.0000000  -0.0003687  -0.0000322   0.0006714  -0.0004577   0.0000026   0.0000052   2.1450339  -0.0153039   0.0001719   0.0001802   0.0000008   0.0000000  -0.0002670   0.0000146  -0.0001035  -0.0000032   0.0000001   0.0000001
    277.00  -0.7426672  -0.7436613  -1.4873439   0.0001763  -0.7435765   0.0000764   0.0000036  -0.0000713   0.0001324   0.0001723  -0.0003779   0.0002464   0.0006849  -1.3556532  -1.9632018   0.0003299  -0.7440723   0.0001019   0.0000036  -0.0003128   0.0001112   0.0003458  -0.0005007   0.0002472   0.0006865  -6.2366733  -4.4266252   0.0005442  -0.0018796   0.0000854   0.0000000  -0.0003680  -0.0000280   0.0006671  -0.0004542   0.0000025   0.0000052   2.1410260  -0.0152003   0.0001701   0.0001657   0.0000007   0.0000000  -0.0002652   0.0000129  -0.0001023  -0.0000031   0.0000001   0.0000001
    277.50  -0.7407672  -0.7416534  -1.4833174   0.0001744  -0.7415645   0.0000755   0.0000036  -0.0000651   0.0001219   0.0001716  -0.0003748   0.0002441   0.0006797  -1.3518913  -1.9577616   0.0003265  -0.7420181   0.0001008   0.0000036  -0.0003079   0.0001043   0.0003440  -0.0004967   0.0002450   0.0006812  -6.2167580  -4.4123974   0.0005389  -0.0018032   0.0000847   0.0000000  -0.0003679  -0.0000226   0.0006629  -0.0004507   0.0000025   0.0000051   2.1370213  -0.0151030   0.0001684   0.0001477   0.0000007   0.0000000  -0.0002633   0.0000107  -0.0001011  -0.0000031   0.0000001   0.0000001
    278.00  -0.7389043  -0.7396658  -1.4793302   0.0001726  -0.7395716   0.0000746   0.0000035  -0.0000579   0.0001099   0.0001708  -0.0003718   0.0002419   0.0006745  -1.3481536  -1.9523576   0.0003232  -0.7399779   0.0000998   0.0000036  -0.0003023   0.0000966   0.0003422  -0.0004928   0.0002428   0.0006761  -6.1969310  -4.3982235   0.0005336  -0.0017202   0.0000839   0.0000000  -0.0003685  -0.0000161   0.0006586  -0.0004473   0.0000024   0.0000051   2.1330201  -0.0150115   0.0001666   0.0001268   0.0000007   0.0000000  -0.0002614   0.0000082  -0.0001000  -0.0000030   0.0000001   0.0000001
    278.50  -0.7370701  -0.7376955  -1.4753763   0.0001708  -0.7375948   0.0000739   0.0000035  -0.0000500   0.0000967   0.0001700  -0.0003688   0.0002398   0.0006694  -1.3444369  -1.9469853   0.0003200  -0.7379500   0.0000988   0.0000035  -0.0002962   0.0000883   0.0003404  -0.0004890   0.0002406   0.0006709  -6.1771923  -4.3841057   0.0005284  -0.0016324   0.0000832   0.0000000  -0.0003697  -0.0000087   0.0006544  -0.0004438   0.0000024   0.0000050   2.1290226  -0.0149248   0.0001650   0.0001035   0.0000006   0.0000000  -0.0002596   0.0000054  -0.0000988  -0.0000029   0.0000001   0.0000001
    279.00  -0.7352563  -0.7357385  -1.4714487   0.0001691  -0.7356305   0.0000731   0.0000035  -0.0000417   0.0000827   0.0001691  -0.0003660   0.0002376   0.0006643  -1.3407379  -1.9416395   0.0003169  -0.7359321   0.0000979   0.0000035  -0.0002898   0.0000796   0.0003385  -0.0004852   0.0002384   0.0006658  -6.1575422  -4.3700467   0.0005233  -0.0015417   0.0000824   0.0000000  -0.0003712  -0.0000008   0.0006503  -0.0004404   0.0000024   0.0000050   2.1250292  -0.0148421   0.0001633   0.0000789   0.0000006   0.0000000  -0.0002577   0.0000023  -0.0000977  -0.0000029   0.0000001   0.0000001
    279.50  -0.7334545  -0.7337905  -1.4675400   0.0001675  -0.7336752   0.0000725   0.0000035  -0.0000332   0.0000684   0.0001682  -0.0003632   0.0002355   0.0006592  -1.3370531  -1.9363149   0.0003138  -0.7339221   0.0000970   0.0000035  -0.0002834   0.0000708   0.0003366  -0.0004815   0.0002363   0.0006607  -6.1379811  -4.3560494   0.0005182  -0.0014504   0.0000816   0.0000000  -0.0003729   0.0000075   0.0006462  -0.0004369   0.0000023   0.0000050   2.1210401  -0.0147625   0.0001616   0.0000535   0.0000006   0.0000000  -0.0002560  -0.0000008  -0.0000966  -0.0000028   0.0000001   0.0000001
    280.00  -0.7316562  -0.7318472  -1.4636425   0.0001659  -0.7317249   0.0000718   0.0000034  -0.0000248   0.0000540   0.0001672  -0.0003605   0.0002334   0.0006542  -1.3333788  -1.9310059   0.0003109  -0.7319177   0.0000961   0.0000034  -0.0002770   0.0000620   0.0003346  -0.0004779   0.0002342   0.0006557  -6.1185096  -4.3421170   0.0005131  -0.0013607   0.0000808   0.0000000  -0.0003748   0.0000158   0.0006421  -0.0004335   0.0000023   0.0000049   2.1170556  -0.0146850   0.0001600   0.0000284   0.0000006   0.0000000  -0.0002543  -0.0000039  -0.0000955  -0.0000028   0.0000001   0.0000001
    280.50  -0.7298535  -0.7299048  -1.4597486   0.0001645  -0.7297760   0.0000713   0.0000034  -0.0000169   0.0000400   0.0001661  -0.0003579   0.0002314   0.0006492  -1.3297116  -1.9257071   0.0003080  -0.7299165   0.0000953   0.0000034  -0.0002710   0.0000536   0.0003326  -0.0004744   0.0002321   0.0006508  -6.0991283  -4.3282529   0.0005081  -0.0012749   0.0000800   0.0000000  -0.0003766   0.0000239   0.0006381  -0.0004301   0.0000022   0.0000049   2.1130759  -0.0146085   0.0001584   0.0000043   0.0000006   0.0000000  -0.0002528  -0.0000068  -0.0000944  -0.0000028   0.0000001   0.0000001
    281.00  -0.7280382  -0.7279596  -1.4558509   0.0001630  -0.7278246   0.0000708   0.0000034  -0.0000095   0.0000270   0.0001650  -0.0003553   0.0002293   0.0006443  -1.3260479  -1.9204131   0.0003051  -0.7279164   0.0000945   0.0000034  -0.0002654   0.0000457   0.0003306  -0.0004709   0.0002300   0.0006458  -6.0798379  -4.3144603   0.0005031  -0.0011951   0.0000792   0.0000000  -0.0003783   0.0000315   0.0006341  -0.0004266   0.0000022   0.0000048   2.1091011  -0.0145323   0.0001568  -0.0000180   0.0000006   0.0000000  -0.0002514  -0.0000096  -0.0000934  -0.0000027   0.0000001   0.0000001
    281.50  -0.7262023  -0.7260076  -1.4519421   0.0001616  -0.7258674   0.0000703   0.0000033  -0.0000030   0.0000151   0.0001639  -0.0003529   0.0002273   0.0006394  -1.3223847  -1.9151191   0.0003024  -0.7259153   0.0000938   0.0000033  -0.0002606   0.0000385   0.0003285  -0.0004676   0.0002280   0.0006409  -6.0606390  -4.3007424   0.0004982  -0.0011235   0.0000784   0.0000000  -0.0003798   0.0000383   0.0006301  -0.0004232   0.0000022   0.0000048   2.1051313  -0.0144555   0.0001553  -0.0000377   0.0000006   0.0000000  -0.0002500  -0.0000120  -0.0000923  -0.0000027   0.0000001   0.0000001
    282.00  -0.7243378  -0.7240452  -1.4480160   0.0001603  -0.7239012   0.0000699   0.0000033   0.0000026   0.0000049   0.0001627  -0.0003505   0.0002253   0.0006346  -1.3187191  -1.9098204   0.0002997  -0.7239114   0.0000931   0.0000033  -0.0002565   0.0000323   0.0003264  -0.0004642   0.0002260   0.0006361  -6.0415319  -4.2871018   0.0004933  -0.0010620   0.0000775   0.0000000  -0.0003809   0.0000441   0.0006262  -0.0004198   0.0000021   0.0000048   2.1011665  -0.0143772   0.0001537  -0.0000542   0.0000006   0.0000000  -0.0002486  -0.0000140  -0.0000913  -0.0000027   0.0000001   0.0000001
    282.50  -0.7224366  -0.7220701  -1.4440669   0.0001590  -0.7219233   0.0000695   0.0000033   0.0000071  -0.0000034   0.0001614  -0.0003481   0.0002233   0.0006298  -1.3150486  -1.9045130   0.0002971  -0.7219030   0.0000924   0.0000033  -0.0002534   0.0000272   0.0003242  -0.0004609   0.0002239   0.0006313  -6.0225169  -4.2735411   0.0004885  -0.0010120   0.0000767   0.0000000  -0.0003817   0.0000488   0.0006223  -0.0004163   0.0000021   0.0000047   2.0972069  -0.0142970   0.0001522  -0.0000668   0.0000006   0.0000000  -0.0002473  -0.0000156  -0.0000903  -0.0000027   0.0000001   0.0000001
    283.00  -0.7204911  -0.7200803  -1.4400903   0.0001578  -0.7199315   0.0000691   0.0000032   0.0000105  -0.0000096   0.0001602  -0.0003459   0.0002213   0.0006251  -1.3113713  -1.8991938   0.0002945  -0.7198890   0.0000918   0.0000033  -0.0002513   0.0000234   0.0003221  -0.0004577   0.0002220   0.0006265  -6.0035944  -4.2600619   0.0004837  -0.0009749   0.0000758   0.0000000  -0.0003821   0.0000520   0.0006185  -0.0004129   0.0000021   0.0000047   2.0932525  -0.0142142   0.0001507  -0.0000753   0.0000006   0.0000000  -0.0002459  -0.0000166  -0.0000893  -0.0000027   0.0000001   0.0000001
    283.50  -0.7185009  -0.7180737  -1.4360826   0.0001566  -0.7179242   0.0000688   0.0000032   0.0000125  -0.0000134   0.0001589  -0.0003436   0.0002193   0.0006204  -1.3076856  -1.8938602   0.0002919  -0.7178682   0.0000911   0.0000032  -0.0002503   0.0000210   0.0003199  -0.0004545   0.0002200   0.0006218  -5.9847641  -4.2466657   0.0004790  -0.0009516   0.0000750   0.0000000  -0.0003821   0.0000538   0.0006147  -0.0004096   0.0000020   0.0000046   2.0893034  -0.0141286   0.0001492  -0.0000793   0.0000006   0.0000000  -0.0002445  -0.0000171  -0.0000883  -0.0000027   0.0000001   0.0000001
    284.00  -0.7164737  -0.7160490  -1.4320417   0.0001554  -0.7159005   0.0000684   0.0000032   0.0000133  -0.0000148   0.0001577  -0.0003414   0.0002174   0.0006157  -1.3039906  -1.8885107   0.0002894  -0.7158401   0.0000905   0.0000032  -0.0002505   0.0000200   0.0003178  -0.0004514   0.0002181   0.0006171  -5.9660258  -4.2333529   0.0004743  -0.0009426   0.0000741   0.0000000  -0.0003816   0.0000540   0.0006109  -0.0004062   0.0000020   0.0000046   2.0853596  -0.0140400   0.0001477  -0.0000786   0.0000006   0.0000000  -0.0002430  -0.0000171  -0.0000873  -0.0000027   0.0000001   0.0000001
    284.50  -0.7144172  -0.7140061  -1.4279667   0.0001542  -0.7138599   0.0000681   0.0000032   0.0000127  -0.0000136   0.0001564  -0.0003392   0.0002155   0.0006111  -1.3002859  -1.8831444   0.0002869  -0.7138046   0.0000899   0.0000032  -0.0002519   0.0000204   0.0003156  -0.0004483   0.0002161   0.0006125  -5.9473790  -4.2201235   0.0004697  -0.0009480   0.0000733   0.0000000  -0.0003806   0.0000526   0.0006071  -0.0004029   0.0000020   0.0000045   2.0814214  -0.0139482   0.0001462  -0.0000734   0.0000007   0.0000000  -0.0002415  -0.0000164  -0.0000863  -0.0000027   0.0000001   0.0000001
    285.00  -0.7123370  -0.7119456  -1.4238580   0.0001530  -0.7118029   0.0000678   0.0000031   0.0000107  -0.0000100   0.0001552  -0.0003371   0.0002136   0.0006065  -1.2965719  -1.8777617   0.0002845  -0.7117616   0.0000893   0.0000031  -0.0002545   0.0000223   0.0003135  -0.0004452   0.0002142   0.0006079  -5.9288230  -4.2069766   0.0004651  -0.0009673   0.0000725   0.0000000  -0.0003791   0.0000497   0.0006033  -0.0003996   0.0000020   0.0000045   2.0774889  -0.0138535   0.0001448  -0.0000636   0.0000007   0.0000000  -0.0002399  -0.0000153  -0.0000854  -0.0000027   0.0000001   0.0000001
    285.50  -0.7102276  -0.7098682  -1.4197172   0.0001519  -0.7097304   0.0000674   0.0000031   0.0000073  -0.0000041   0.0001540  -0.0003349   0.0002117   0.0006019  -1.2928492  -1.8723636   0.0002821  -0.7097119   0.0000887   0.0000031  -0.0002582   0.0000255   0.0003114  -0.0004421   0.0002123   0.0006033  -5.9103567  -4.1939108   0.0004606  -0.0010000   0.0000717   0.0000000  -0.0003771   0.0000453   0.0005996  -0.0003964   0.0000019   0.0000044   2.0735623  -0.0137560   0.0001434  -0.0000497   0.0000007   0.0000000  -0.0002384  -0.0000136  -0.0000844  -0.0000027   0.0000001   0.0000001
    286.00  -0.7080798  -0.7077753  -1.4155474   0.0001507  -0.7076440   0.0000670   0.0000031   0.0000027   0.0000039   0.0001529  -0.0003327   0.0002099   0.0005974  -1.2891194  -1.8669521   0.0002796  -0.7076562   0.0000881   0.0000031  -0.0002629   0.0000299   0.0003094  -0.0004390   0.0002105   0.0005988  -5.8919790  -4.1809240   0.0004562  -0.0010449   0.0000709   0.0000000  -0.0003747   0.0000397   0.0005958  -0.0003932   0.0000019   0.0000044   2.0696418  -0.0136560   0.0001419  -0.0000322   0.0000007   0.0000000  -0.0002370  -0.0000115  -0.0000835  -0.0000027   0.0000001   0.0000001
    286.50  -0.7058846  -0.7056694  -1.4113527   0.0001495  -0.7055459   0.0000667   0.0000030  -0.0000032   0.0000138   0.0001518  -0.0003305   0.0002080   0.0005930  -1.2853842  -1.8615300   0.0002772  -0.7055959   0.0000874   0.0000030  -0.0002686   0.0000355   0.0003074  -0.0004360   0.0002086   0.0005943  -5.8736883  -4.1680133   0.0004518  -0.0011003   0.0000702   0.0000000  -0.0003717   0.0000329   0.0005921  -0.0003900   0.0000019   0.0000043   2.0657275  -0.0135540   0.0001405  -0.0000114   0.0000007   0.0000000  -0.0002356  -0.0000090  -0.0000826  -0.0000027   0.0000001   0.0000001
    287.00  -0.7036433  -0.7035536  -1.4071382   0.0001483  -0.7034389   0.0000662   0.0000030  -0.0000102   0.0000253   0.0001507  -0.0003282   0.0002062   0.0005885  -1.2816461  -1.8561008   0.0002748  -0.7035326   0.0000868   0.0000030  -0.0002750   0.0000420   0.0003054  -0.0004329   0.0002068   0.0005899  -5.8554829  -4.1551754   0.0004475  -0.0011646   0.0000695   0.0000000  -0.0003684   0.0000251   0.0005883  -0.0003869   0.0000019   0.0000043   2.0618194  -0.0134506   0.0001392   0.0000118   0.0000007   0.0000000  -0.0002343  -0.0000062  -0.0000817  -0.0000027   0.0000001   0.0000001
    287.50  -0.7013716  -0.7014314  -1.4029101   0.0001470  -0.7013261   0.0000658   0.0000030  -0.0000180   0.0000380   0.0001497  -0.0003260   0.0002044   0.0005841  -1.2779078  -1.8506687   0.0002723  -0.7014679   0.0000861   0.0000030  -0.0002821   0.0000492   0.0003035  -0.0004298   0.0002050   0.0005855  -5.8373608  -4.1424067   0.0004432  -0.0012356   0.0000688   0.0000000  -0.0003648   0.0000167   0.0005846  -0.0003839   0.0000019   0.0000042   2.0579177  -0.0133463   0.0001378   0.0000368   0.0000007   0.0000000  -0.0002332  -0.0000032  -0.0000808  -0.0000027   0.0000001   0.0000001
    288.00  -0.6990867  -0.6993066  -1.3986750   0.0001458  -0.6992109   0.0000653   0.0000030  -0.0000263   0.0000514   0.0001488  -0.0003237   0.0002026   0.0005798  -1.2741725  -1.8452383   0.0002699  -0.6994039   0.0000854   0.0000030  -0.0002896   0.0000569   0.0003017  -0.0004267   0.0002032   0.0005811  -5.8193201  -4.1297030   0.0004390  -0.0013112   0.0000681   0.0000000  -0.0003610   0.0000078   0.0005809  -0.0003809   0.0000019   0.0000042   2.0540224  -0.0132419   0.0001365   0.0000626   0.0000007   0.0000000  -0.0002321  -0.0000002  -0.0000799  -0.0000026   0.0000000   0.0000001
    288.50  -0.6968049  -0.6971831  -1.3944402   0.0001444  -0.6970971   0.0000647   0.0000029  -0.0000348   0.0000653   0.0001479  -0.0003213   0.0002008   0.0005755  -1.2704434  -1.8398147   0.0002674  -0.6973427   0.0000847   0.0000029  -0.0002972   0.0000648   0.0002999  -0.0004236   0.0002014   0.0005768  -5.8013585  -4.1170600   0.0004349  -0.0013888   0.0000675   0.0000000  -0.0003573  -0.0000012   0.0005772  -0.0003780   0.0000018   0.0000041   2.0501335  -0.0131379   0.0001351   0.0000886   0.0000007   0.0000000  -0.0002311   0.0000029  -0.0000790  -0.0000026   0.0000000   0.0000001
    289.00  -0.6945357  -0.6950655  -1.3902133   0.0001431  -0.6949883   0.0000642   0.0000029  -0.0000432   0.0000791   0.0001471  -0.0003190   0.0001991   0.0005712  -1.2667240  -1.8344031   0.0002650  -0.6952866   0.0000840   0.0000029  -0.0003048   0.0000727   0.0002982  -0.0004205   0.0001997   0.0005725  -5.7834740  -4.1044733   0.0004308  -0.0014661   0.0000669   0.0000000  -0.0003537  -0.0000101   0.0005735  -0.0003751   0.0000018   0.0000041   2.0462508  -0.0130351   0.0001338   0.0001138   0.0000006   0.0000000  -0.0002300   0.0000059  -0.0000782  -0.0000026   0.0000000   0.0000001
    289.50  -0.6922856  -0.6929584  -1.3860018   0.0001417  -0.6928884   0.0000636   0.0000029  -0.0000512   0.0000923   0.0001463  -0.0003165   0.0001973   0.0005669  -1.2630177  -1.8290088   0.0002625  -0.6932376   0.0000832   0.0000029  -0.0003122   0.0000804   0.0002965  -0.0004173   0.0001979   0.0005682  -5.7656645  -4.0919384   0.0004268  -0.0015408   0.0000664   0.0000000  -0.0003504  -0.0000186   0.0005698  -0.0003723   0.0000018   0.0000041   2.0423744  -0.0129343   0.0001325   0.0001375   0.0000006   0.0000000  -0.0002290   0.0000087  -0.0000773  -0.0000025   0.0000000   0.0000001
    290.00  -0.6900610  -0.6908654  -1.3818133   0.0001404  -0.6908011   0.0000629   0.0000028  -0.0000585   0.0001047   0.0001456  -0.0003141   0.0001956   0.0005627  -1.2593277  -1.8236370   0.0002600  -0.6911980   0.0000824   0.0000029  -0.0003191   0.0000877   0.0002949  -0.0004142   0.0001962   0.0005640  -5.7479280  -4.0794510   0.0004228  -0.0016104   0.0000658   0.0000000  -0.0003476  -0.0000264   0.0005661  -0.0003695   0.0000018   0.0000040   2.0385043  -0.0128360   0.0001313   0.0001589   0.0000006  -0.0000000  -0.0002279   0.0000112  -0.0000765  -0.0000025   0.0000000   0.0000001
    290.50  -0.6878697  -0.6887901  -1.3776550   0.0001389  -0.6887296   0.0000622   0.0000028  -0.0000648   0.0001159   0.0001450  -0.0003116   0.0001939   0.0005586  -1.2556571  -1.8182927   0.0002575  -0.6891697   0.0000816   0.0000028  -0.0003253   0.0000942   0.0002933  -0.0004110   0.0001945   0.0005598  -5.7302629  -4.0670071   0.0004189  -0.0016729   0.0000653   0.0000000  -0.0003453  -0.0000333   0.0005624  -0.0003668   0.0000018   0.0000040   2.0346404  -0.0127410   0.0001300   0.0001773   0.0000006  -0.0000000  -0.0002267   0.0000134  -0.0000756  -0.0000024   0.0000000   0.0000001
    291.00  -0.6857219  -0.6867358  -1.3735335   0.0001375  -0.6866771   0.0000615   0.0000028  -0.0000699   0.0001254   0.0001444  -0.0003091   0.0001922   0.0005544  -1.2520086  -1.8129807   0.0002550  -0.6871546   0.0000808   0.0000028  -0.0003307   0.0000999   0.0002918  -0.0004078   0.0001928   0.0005556  -5.7126677  -4.0546028   0.0004151  -0.0017266   0.0000648   0.0000000  -0.0003436  -0.0000391   0.0005587  -0.0003642   0.0000018   0.0000039   2.0307827  -0.0126499   0.0001288   0.0001921   0.0000005  -0.0000000  -0.0002255   0.0000151  -0.0000748  -0.0000024   0.0000000   0.0000001
    291.50  -0.6836288  -0.6847057  -1.3694547   0.0001360  -0.6846462   0.0000608   0.0000028  -0.0000738   0.0001330   0.0001438  -0.0003066   0.0001906   0.0005503  -1.2483846  -1.8077050   0.0002525  -0.6851542   0.0000800   0.0000028  -0.0003352   0.0001045   0.0002903  -0.0004047   0.0001912   0.0005515  -5.6951413  -4.0422349   0.0004113  -0.0017697   0.0000644   0.0000000  -0.0003426  -0.0000436   0.0005550  -0.0003616   0.0000018   0.0000039   2.0269314  -0.0125633   0.0001275   0.0002029   0.0000005  -0.0000000  -0.0002242   0.0000164  -0.0000740  -0.0000023   0.0000000   0.0000001
    292.00  -0.6815996  -0.6827016  -1.3654236   0.0001346  -0.6826389   0.0000601   0.0000027  -0.0000762   0.0001385   0.0001433  -0.0003040   0.0001889   0.0005462  -1.2447870  -1.8024691   0.0002500  -0.6831698   0.0000792   0.0000027  -0.0003387   0.0001079   0.0002889  -0.0004015   0.0001895   0.0005474  -5.6776829  -4.0299008   0.0004075  -0.0018011   0.0000639   0.0000000  -0.0003423  -0.0000467   0.0005514  -0.0003590   0.0000017   0.0000038   2.0230866  -0.0124816   0.0001263   0.0002093   0.0000005  -0.0000000  -0.0002229   0.0000171  -0.0000732  -0.0000022   0.0000000   0.0000001
